feature	method	group1	group2	p_values	adj_method	p_adjust	description
EC:2.1.1.163	limma voom	negative	positive	0.943912416036131	BH	0.9960043678229	Demethylmenaquinone methyltransferase
EC:2.1.1.166	limma voom	negative	positive	0.058165476191596	BH	0.410737747260655	23S rRNA (uridine(2552)-2'-O)-methyltransferase
EC:2.1.1.17	limma voom	negative	positive	0.989212452221021	BH	0.996428833203647	Phosphatidylethanolamine N-methyltransferase
EC:2.1.1.170	limma voom	negative	positive	0.294593274179022	BH	0.742246840976902	16S rRNA (guanine(527)-N(7))-methyltransferase
EC:2.1.1.171	limma voom	negative	positive	0.824136192464278	BH	0.961145450517189	16S rRNA (guanine(966)-N(2))-methyltransferase
EC:2.1.1.172	limma voom	negative	positive	0.18551010544403	BH	0.63665480987722	16S rRNA (guanine(1207)-N(2))-methyltransferase
EC:2.1.1.173	limma voom	negative	positive	0.44395207748338	BH	0.79254721310594	23S rRNA (guanine(2445)-N(2))-methyltransferase
EC:2.1.1.174	limma voom	negative	positive	0.010552702295029	BH	0.156954678559394	23S rRNA (guanine(1835)-N(2))-methyltransferase
EC:2.1.1.176	limma voom	negative	positive	0.643175903541176	BH	0.893921997654504	16S rRNA (cytosine(967)-C(5))-methyltransferase
EC:2.1.1.177	limma voom	negative	positive	0.563340084840026	BH	0.852875433900493	23S rRNA (pseudouridine(1915)-N(3))-methyltransferase
EC:2.1.1.178	limma voom	negative	positive	0.0303800297421853	BH	0.290509034409647	16S rRNA (cytosine(1407)-C(5))-methyltransferase
EC:2.1.1.181	limma voom	negative	positive	0.508908948150741	BH	0.824529442066373	23S rRNA (adenine(1618)-N(6))-methyltransferase
EC:2.1.1.182	limma voom	negative	positive	0.252547475594068	BH	0.709897781690223	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase
EC:2.1.1.184	limma voom	negative	positive	0.897801456372583	BH	0.979771330530892	23S rRNA (adenine(2085)-N(6))-dimethyltransferase
EC:2.1.1.185	limma voom	negative	positive	0.71594930621599	BH	0.927900203837382	23S rRNA (guanosine(2251)-2'-O)-methyltransferase
EC:2.1.1.186	limma voom	negative	positive	0.0356055209899151	BH	0.316054083966906	23S rRNA (cytidine(2498)-2'-O)-methyltransferase
EC:2.1.1.187	limma voom	negative	positive	0.41975555689747	BH	0.780839259640932	23S rRNA (guanine(745)-N(1))-methyltransferase
EC:2.1.1.189	limma voom	negative	positive	0.0257324302627847	BH	0.268436033877686	23S rRNA (uracil(747)-C(5))-methyltransferase
EC:2.1.1.190	limma voom	negative	positive	0.078735460000308	BH	0.476500180389257	23S rRNA (uracil(1939)-C(5))-methyltransferase
EC:2.1.1.191	limma voom	negative	positive	0.242301385610841	BH	0.70126318743209	23S rRNA (cytosine(1962)-C(5))-methyltransferase
EC:2.1.1.192	limma voom	negative	positive	0.879090029144559	BH	0.979771330530892	23S rRNA (adenine(2503)-C(2))-methyltransferase
EC:2.1.1.193	limma voom	negative	positive	0.166439536634018	BH	0.613884484617466	16S rRNA (uracil(1498)-N(3))-methyltransferase
EC:2.1.1.195	limma voom	negative	positive	0.787370067578942	BH	0.946915438249809	Cobalt-precorrin-5B (C(1))-methyltransferase
EC:2.1.1.196	limma voom	negative	positive	0.638316658521242	BH	0.892149863354578	Cobalt-precorrin-6B (C(15))-methyltransferase (decarboxylating)
EC:2.1.1.197	limma voom	negative	positive	0.896305168329151	BH	0.979771330530892	Malonyl-[acyl-carrier protein] O-methyltransferase
EC:2.1.1.198	limma voom	negative	positive	0.751899917188142	BH	0.939309977117635	16S rRNA (cytidine(1402)-2'-O)-methyltransferase
EC:2.1.1.199	limma voom	negative	positive	0.481824498700198	BH	0.809359359207286	16S rRNA (cytosine(1402)-N(4))-methyltransferase
EC:2.1.1.200	limma voom	negative	positive	0.0838450332550598	BH	0.476500180389257	tRNA (cytidine(32)/uridine(32)-2'-O)-methyltransferase
EC:2.1.1.201	limma voom	negative	positive	0.943912416036131	BH	0.9960043678229	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase
EC:2.1.1.206	limma voom	negative	positive	0.401360926445543	BH	0.7735535774321	tRNA (cytidine(56)-2'-O)-methyltransferase
EC:2.1.1.207	limma voom	negative	positive	0.445614729258806	BH	0.79254721310594	tRNA (cytidine(34)-2'-O)-methyltransferase
EC:2.1.1.210	limma voom	negative	positive	0.457811077333139	BH	0.795348044117273	Demethylspheroidene O-methyltransferase
EC:2.1.1.213	limma voom	negative	positive	0.393396348270101	BH	0.773314449061997	tRNA (guanine(10)-N(2))-dimethyltransferase
EC:2.1.1.215	limma voom	negative	positive	0.393396348270101	BH	0.773314449061997	tRNA (guanine(26)-N(2)/guanine(27)-N(2))-dimethyltransferase
EC:2.1.1.216	limma voom	negative	positive	0.393396348270101	BH	0.773314449061997	tRNA (guanine(26)-N(2))-dimethyltransferase
EC:2.1.1.217	limma voom	negative	positive	0.726553107460024	BH	0.93088032470105	tRNA (adenine(22)-N(1))-methyltransferase
EC:2.1.1.219	limma voom	negative	positive	0.193799614283934	BH	0.643595718128873	tRNA (adenine(57)-N(1)/adenine(58)-N(1))-methyltransferase
EC:2.1.1.220	limma voom	negative	positive	0.193799614283934	BH	0.643595718128873	tRNA (adenine(58)-N(1))-methyltransferase
EC:2.1.1.222	limma voom	negative	positive	0.4842182443819	BH	0.809676408638587	2-polyprenyl-6-hydroxyphenol methylase
EC:2.1.1.223	limma voom	negative	positive	0.237257317749509	BH	0.692753965133311	tRNA(1)(Val) (adenine(37)-N(6))-methyltransferase
EC:2.1.1.226	limma voom	negative	positive	0.729716574252754	BH	0.932330988398091	23S rRNA (cytidine(1920)-2'-O)-methyltransferase
EC:2.1.1.227	limma voom	negative	positive	0.729716574252754	BH	0.932330988398091	16S rRNA (cytidine(1409)-2'-O)-methyltransferase
EC:2.1.1.228	limma voom	negative	positive	0.259265223014378	BH	0.716337390482612	tRNA (guanine(37)-N(1))-methyltransferase
EC:2.1.1.242	limma voom	negative	positive	0.369784313437149	BH	0.773314449061997	16S rRNA (guanine(1516)-N(2))-methyltransferase
EC:2.1.1.245	limma voom	negative	positive	0.713094836030464	BH	0.926406672187515	Co-methyltransferase
EC:2.1.1.246	limma voom	negative	positive	0.0385008306662474	BH	0.319704788889558	methyltransferase
EC:2.1.1.248	limma voom	negative	positive	0.856742474775615	BH	0.970998555914159	[Methylamine--corrinoid protein] Co-methyltransferase
EC:2.1.1.249	limma voom	negative	positive	0.899294407542151	BH	0.979771330530892	[Dimethylamine--corrinoid protein] Co-methyltransferase
EC:2.1.1.250	limma voom	negative	positive	0.422964963346157	BH	0.78363728058307	[Trimethylamine--corrinoid protein] Co-methyltransferase
EC:2.1.1.257	limma voom	negative	positive	0.893121880514429	BH	0.979771330530892	tRNA (pseudouridine(54)-N(1))-methyltransferase
EC:2.1.1.258	limma voom	negative	positive	0.724008378267765	BH	0.928916409852981	Co-methyltransferase
EC:2.1.1.264	limma voom	negative	positive	0.44395207748338	BH	0.79254721310594	23S rRNA (guanine(2069)-N(7))-methyltransferase
EC:2.1.1.265	limma voom	negative	positive	0.0467958682035379	BH	0.357988391757065	Tellurite methyltransferase
EC:2.1.1.266	limma voom	negative	positive	0.740865939926602	BH	0.937443050106989	23S rRNA (adenine(2030)-N(6))-methyltransferase
EC:2.1.1.271	limma voom	negative	positive	0.311331909880518	BH	0.756091781138401	Cobalt-precorrin-4 methyltransferase
EC:2.1.1.289	limma voom	negative	positive	0.668113929946223	BH	0.912012769800197	Cobalt-precorrin-7 (C(5))-methyltransferase
EC:2.1.1.294	limma voom	negative	positive	0.0372510104338079	BH	0.318190427806378	3-phospho-methyltransferase
EC:2.1.1.295	limma voom	negative	positive	0.0936909396081274	BH	0.476500180389257	2-methyl-6-phytyl-1,4-hydroquinone methyltransferase
EC:2.1.1.297	limma voom	negative	positive	0.306968688096393	BH	0.752338863977464	Peptide chain release factor N(5)-glutamine methyltransferase
EC:2.1.1.298	limma voom	negative	positive	0.045083025373458	BH	0.348379947301324	Ribosomal protein L3 N(5)-glutamine methyltransferase
EC:2.1.1.33	limma voom	negative	positive	0.709690059796295	BH	0.924434414306803	tRNA (guanine(46)-N(7))-methyltransferase
EC:2.1.1.34	limma voom	negative	positive	0.437346361523462	BH	0.79129998131942	tRNA (guanosine(18)-2'-O)-methyltransferase
EC:2.1.1.35	limma voom	negative	positive	0.22694874722994	BH	0.680033476891812	tRNA (uracil(54)-C(5))-methyltransferase
EC:2.1.1.37	limma voom	negative	positive	0.263596238947746	BH	0.720182581410806	DNA (cytosine-5-)-methyltransferase
EC:2.1.1.45	limma voom	negative	positive	0.704449217516906	BH	0.923654040850823	Thymidylate synthase
EC:2.1.1.61	limma voom	negative	positive	0.0936452603700391	BH	0.476500180389257	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase
EC:2.1.1.63	limma voom	negative	positive	0.487720763650435	BH	0.81183619407271	Methylated-DNA--[protein]-cysteine S-methyltransferase
EC:2.1.1.64	limma voom	negative	positive	0.4842182443819	BH	0.809676408638587	3-demethylubiquinol 3-O-methyltransferase
EC:2.1.1.67	limma voom	negative	positive	0.989212452221021	BH	0.996428833203647	Thiopurine S-methyltransferase
EC:2.1.1.71	limma voom	negative	positive	0.989212452221021	BH	0.996428833203647	Phosphatidyl-N-methylethanolamine N-methyltransferase
EC:2.1.1.72	limma voom	negative	positive	0.0372608616439931	BH	0.318190427806378	Site-specific DNA-methyltransferase (adenine-specific)
EC:2.1.1.74	limma voom	negative	positive	0.149505484443989	BH	0.591577735860267	(FADH(2)-oxidizing)
EC:2.1.1.77	limma voom	negative	positive	0.179752754784079	BH	0.626235403763888	Protein-L-isoaspartate(D-aspartate) O-methyltransferase
EC:2.1.1.79	limma voom	negative	positive	0.289142274659689	BH	0.742246840976902	Cyclopropane-fatty-acyl-phospholipid synthase
EC:2.1.1.80	limma voom	negative	positive	0.959154868211801	BH	0.996428833203647	Protein-glutamate O-methyltransferase
EC:2.1.1.86	limma voom	negative	positive	0.373003784323067	BH	0.773314449061997	Tetrahydromethanopterin S-methyltransferase
EC:2.1.1.90	limma voom	negative	positive	0.827253774341293	BH	0.961145450517189	Methanol--corrinoid protein Co-methyltransferase
EC:2.1.1.98	limma voom	negative	positive	0.393396348270101	BH	0.773314449061997	Diphthine synthase
EC:2.1.2.1	limma voom	negative	positive	0.127835723467146	BH	0.553552802560566	Glycine hydroxymethyltransferase
EC:2.1.2.10	limma voom	negative	positive	0.801170386168619	BH	0.953922716605437	Aminomethyltransferase
EC:2.1.2.11	limma voom	negative	positive	0.732219082602302	BH	0.932339464950217	3-methyl-2-oxobutanoate hydroxymethyltransferase
EC:2.1.2.13	limma voom	negative	positive	0.00494653960840792	BH	0.127583676039855	UDP-4-amino-4-deoxy-L-arabinose formyltransferase
EC:2.1.2.2	limma voom	negative	positive	0.961378718683997	BH	0.996428833203647	Phosphoribosylglycinamide formyltransferase
EC:2.1.2.3	limma voom	negative	positive	0.732494485634001	BH	0.932339464950217	Phosphoribosylaminoimidazolecarboxamide formyltransferase
EC:2.1.2.5	limma voom	negative	positive	0.0932444261222281	BH	0.476500180389257	Glutamate formimidoyltransferase
EC:2.1.2.9	limma voom	negative	positive	0.0845783818425678	BH	0.476500180389257	Methionyl-tRNA formyltransferase
EC:2.1.3.1	limma voom	negative	positive	0.40880821667194	BH	0.775108563618611	Methylmalonyl-CoA carboxytransferase
EC:2.1.3.11	limma voom	negative	positive	0.210605940478021	BH	0.660247415486595	N-succinylornithine carbamoyltransferase
EC:2.1.3.2	limma voom	negative	positive	0.7788525794721	BH	0.946915438249809	Aspartate carbamoyltransferase
EC:2.1.3.3	limma voom	negative	positive	0.475587062568504	BH	0.806258399700622	Ornithine carbamoyltransferase
EC:2.1.3.6	limma voom	negative	positive	0.075711041361192	BH	0.466461315232042	Putrescine carbamoyltransferase
EC:2.1.4.1	limma voom	negative	positive	0.700671533474774	BH	0.922174147282928	Glycine amidinotransferase
EC:2.10.1.1	limma voom	negative	positive	0.0594882774799526	BH	0.416758930083366	Molybdopterin molybdotransferase
EC:2.2.1.1	limma voom	negative	positive	2.22044948733476e-05	BH	0.00407674525874662	Transketolase
EC:2.2.1.10	limma voom	negative	positive	0.771533476818647	BH	0.946915438249809	2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase
EC:2.2.1.2	limma voom	negative	positive	0.129482458518077	BH	0.555368501526569	Transaldolase
EC:2.2.1.6	limma voom	negative	positive	1.24529291510364e-05	BH	0.00285794724016285	Acetolactate synthase
EC:2.2.1.7	limma voom	negative	positive	0.00181794599637575	BH	0.0931864675195243	1-deoxy-D-xylulose-5-phosphate synthase
EC:2.2.1.9	limma voom	negative	positive	0.773897776291873	BH	0.946915438249809	synthase
EC:2.3.1.1	limma voom	negative	positive	0.722782278217401	BH	0.928916409852981	Amino-acid N-acetyltransferase
EC:2.3.1.101	limma voom	negative	positive	0.382410489608702	BH	0.773314449061997	Formylmethanofuran--tetrahydromethanopterin N-formyltransferase
EC:2.3.1.102	limma voom	negative	positive	0.168944586087983	BH	0.613884484617466	N(6)-hydroxylysine O-acetyltransferase
EC:2.3.1.109	limma voom	negative	positive	0.00892254887307644	BH	0.156954678559394	Arginine N-succinyltransferase
EC:2.3.1.117	limma voom	negative	positive	0.153490652927128	BH	0.597052624521625	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
EC:2.3.1.118	limma voom	negative	positive	0.101440765157588	BH	0.499317010266304	N-hydroxyarylamine O-acetyltransferase
EC:2.3.1.12	limma voom	negative	positive	0.406621691824942	BH	0.773634638539475	Dihydrolipoyllysine-residue acetyltransferase
EC:2.3.1.128	limma voom	negative	positive	0.0520558924758786	BH	0.377765290852621	Ribosomal-protein-alanine N-acetyltransferase
EC:2.3.1.129	limma voom	negative	positive	0.698743469689132	BH	0.921555394055797	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
EC:2.3.1.15	limma voom	negative	positive	0.0861290944811601	BH	0.476500180389257	Glycerol-3-phosphate 1-O-acyltransferase
EC:2.3.1.157	limma voom	negative	positive	0.106115068498258	BH	0.507362671257296	Glucosamine-1-phosphate N-acetyltransferase
EC:2.3.1.16	limma voom	negative	positive	0.903168613379446	BH	0.980372760280909	Acetyl-CoA C-acyltransferase
EC:2.3.1.168	limma voom	negative	positive	0.40613239589329	BH	0.773634638539475	Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase
EC:2.3.1.169	limma voom	negative	positive	0.783103170820672	BH	0.946915438249809	CO-methylating acetyl-CoA synthase
EC:2.3.1.174	limma voom	negative	positive	0.00213171657724402	BH	0.0931864675195243	3-oxoadipyl-CoA thiolase
EC:2.3.1.179	limma voom	negative	positive	0.491995734419574	BH	0.81305505706061	Beta-ketoacyl-[acyl-carrier-protein] synthase II
EC:2.3.1.18	limma voom	negative	positive	0.130370154469635	BH	0.555368501526569	Galactoside O-acetyltransferase
EC:2.3.1.180	limma voom	negative	positive	0.0644741642224153	BH	0.422766305401266	Beta-ketoacyl-[acyl-carrier-protein] synthase III
EC:2.3.1.181	limma voom	negative	positive	0.749188071970841	BH	0.938914198046733	Lipoyl(octanoyl) transferase
EC:2.3.1.182	limma voom	negative	positive	0.141868500000538	BH	0.578823480002195	(R)-citramalate synthase
EC:2.3.1.183	limma voom	negative	positive	0.372479915180976	BH	0.773314449061997	Phosphinothricin acetyltransferase
EC:2.3.1.184	limma voom	negative	positive	0.383387459121752	BH	0.773314449061997	Acyl-homoserine-lactone synthase
EC:2.3.1.187	limma voom	negative	positive	0.0396785814578209	BH	0.324652322249944	Acetyl-S-ACP:malonate ACP transferase
EC:2.3.1.189	limma voom	negative	positive	0.57783196984251	BH	0.853499192784271	Mycothiol synthase
EC:2.3.1.19	limma voom	negative	positive	0.079544531429678	BH	0.476500180389257	Phosphate butyryltransferase
EC:2.3.1.191	limma voom	negative	positive	0.947163978688431	BH	0.996428833203647	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
EC:2.3.1.193	limma voom	negative	positive	0.0970490669664197	BH	0.482075140735581	tRNA(Met) cytidine acetyltransferase
EC:2.3.1.201	limma voom	negative	positive	0.882979721010711	BH	0.979771330530892	UDP-2-acetamido-3-amino-2,3-dideoxy-glucuronate N-acetyltransferase
EC:2.3.1.202	limma voom	negative	positive	0.98514002978771	BH	0.996428833203647	UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine N-acetyltransferase
EC:2.3.1.203	limma voom	negative	positive	0.85746622364174	BH	0.970998555914159	UDP-N-acetylbacillosamine N-acetyltransferase
EC:2.3.1.204	limma voom	negative	positive	0.0400448019300668	BH	0.325319718334525	Octanoyl-[GcvH]:protein N-octanoyltransferase
EC:2.3.1.207	limma voom	negative	positive	0.989212452221021	BH	0.996428833203647	Beta-ketodecanoyl-[acyl-carrier-protein] synthase
EC:2.3.1.210	limma voom	negative	positive	0.00579080777145551	BH	0.127583676039855	dTDP-4-amino-4,6-dideoxy-D-galactose acyltransferase
EC:2.3.1.222	limma voom	negative	positive	0.374192490867166	BH	0.773314449061997	Phosphate propanoyltransferase
EC:2.3.1.223	limma voom	negative	positive	0.00213171657724402	BH	0.0931864675195243	3-oxo-5,6-didehydrosuberyl-CoA thiolase
EC:2.3.1.234	limma voom	negative	positive	0.032277018542133	BH	0.297791990167619	N(6)-L-threonylcarbamoyladenine synthase
EC:2.3.1.241	limma voom	negative	positive	0.534065483299944	BH	0.834112304901232	Kdo(2)-lipid IV(A) lauroyltransferase
EC:2.3.1.242	limma voom	negative	positive	0.00578299650354958	BH	0.127583676039855	Kdo(2)-lipid IV(A) palmitoleoyltransferase
EC:2.3.1.243	limma voom	negative	positive	0.0838450332550598	BH	0.476500180389257	Lauroyl-Kdo(2)-lipid IV(A) myristoyltransferase
EC:2.3.1.28	limma voom	negative	positive	0.324568138206292	BH	0.75972538800174	Chloramphenicol O-acetyltransferase
EC:2.3.1.29	limma voom	negative	positive	0.708112969061226	BH	0.924434414306803	Glycine C-acetyltransferase
EC:2.3.1.30	limma voom	negative	positive	0.479063571780935	BH	0.809359359207286	Serine O-acetyltransferase
EC:2.3.1.31	limma voom	negative	positive	0.354985953504865	BH	0.773314449061997	Homoserine O-acetyltransferase
EC:2.3.1.35	limma voom	negative	positive	0.840415611463232	BH	0.964049719184755	Glutamate N-acetyltransferase
EC:2.3.1.37	limma voom	negative	positive	0.787228148808755	BH	0.946915438249809	5-aminolevulinate synthase
EC:2.3.1.39	limma voom	negative	positive	0.297443727218192	BH	0.742246840976902	[Acyl-carrier-protein] S-malonyltransferase
EC:2.3.1.4	limma voom	negative	positive	0.989212452221021	BH	0.996428833203647	Glucosamine-phosphate N-acetyltransferase
EC:2.3.1.40	limma voom	negative	positive	0.245525909347804	BH	0.703214169663656	Acyl-[acyl-carrier-protein]--phospholipid O-acyltransferase
EC:2.3.1.41	limma voom	negative	positive	0.93441900250738	BH	0.995123717287442	Beta-ketoacyl-[acyl-carrier-protein] synthase I
EC:2.3.1.46	limma voom	negative	positive	0.815058294122487	BH	0.959209184708236	Homoserine O-succinyltransferase
EC:2.3.1.47	limma voom	negative	positive	0.56464860553451	BH	0.852875433900493	8-amino-7-oxononanoate synthase
EC:2.3.1.48	limma voom	negative	positive	0.27547527722765	BH	0.734061315233702	Histone acetyltransferase
EC:2.3.1.51	limma voom	negative	positive	0.950581775177609	BH	0.996428833203647	1-acylglycerol-3-phosphate O-acyltransferase
EC:2.3.1.54	limma voom	negative	positive	0.820930590085398	BH	0.960018193246364	Formate C-acetyltransferase
EC:2.3.1.57	limma voom	negative	positive	0.206771197875426	BH	0.655668254402905	Diamine N-acetyltransferase
EC:2.3.1.61	limma voom	negative	positive	0.616008412733606	BH	0.876792794981744	Dihydrolipoyllysine-residue succinyltransferase
EC:2.3.1.79	limma voom	negative	positive	0.10946742078242	BH	0.515338934760316	Maltose O-acetyltransferase
EC:2.3.1.8	limma voom	negative	positive	0.0850054600949146	BH	0.476500180389257	Phosphate acetyltransferase
EC:2.3.1.81	limma voom	negative	positive	0.0242695386530253	BH	0.258969163975658	Aminoglycoside N(3')-acetyltransferase
EC:2.3.1.82	limma voom	negative	positive	0.118069850865965	BH	0.531314328896842	Aminoglycoside 6'-N-acetyltransferase
EC:2.3.1.89	limma voom	negative	positive	0.342688417535245	BH	0.773314449061997	Tetrahydrodipicolinate N-acetyltransferase
EC:2.3.1.9	limma voom	negative	positive	0.297120674726487	BH	0.742246840976902	Acetyl-CoA C-acetyltransferase
EC:2.3.2.10	limma voom	negative	positive	0.221876802789734	BH	0.672102595540358	UDP-N-acetylmuramoylpentapeptide-lysine N(6)-alanyltransferase
EC:2.3.2.13	limma voom	negative	positive	0.477622754991344	BH	0.808962525981649	Protein-glutamine gamma-glutamyltransferase
EC:2.3.2.16	limma voom	negative	positive	0.519387086688879	BH	0.827309232494504	Lipid II:glycine glycyltransferase
EC:2.3.2.17	limma voom	negative	positive	0.575580864459644	BH	0.853499192784271	glycyltransferase
EC:2.3.2.18	limma voom	negative	positive	0.540597079760788	BH	0.83758332357874	glycyltransferase
EC:2.3.2.2	limma voom	negative	positive	0.307737737934137	BH	0.752338863977464	Gamma-glutamyltransferase
EC:2.3.2.3	limma voom	negative	positive	0.119937956451274	BH	0.534480796224609	Lysyltransferase
EC:2.3.2.5	limma voom	negative	positive	0.636144257952574	BH	0.891573173741165	Glutaminyl-peptide cyclotransferase
EC:2.3.2.6	limma voom	negative	positive	0.483704644974064	BH	0.809676408638587	Leucyltransferase
EC:2.3.2.8	limma voom	negative	positive	0.529590042552204	BH	0.831790508773129	Arginyltransferase
EC:2.3.3.1	limma voom	negative	positive	0.267477565963926	BH	0.725626183603334	Citrate (Si)-synthase
EC:2.3.3.10	limma voom	negative	positive	0.158659835983735	BH	0.604355723788667	Hydroxymethylglutaryl-CoA synthase
EC:2.3.3.13	limma voom	negative	positive	0.414621535748295	BH	0.776021920221213	2-isopropylmalate synthase
EC:2.3.3.14	limma voom	negative	positive	0.684729344228948	BH	0.912309924531458	Homocitrate synthase
EC:2.3.3.15	limma voom	negative	positive	0.0389540882665079	BH	0.320716170660576	Sulfoacetaldehyde acetyltransferase
EC:2.3.3.5	limma voom	negative	positive	0.294796317767508	BH	0.742246840976902	2-methylcitrate synthase
EC:2.3.3.9	limma voom	negative	positive	0.173564843592753	BH	0.623378856249387	Malate synthase
EC:2.4.1.1	limma voom	negative	positive	0.221924617546	BH	0.672102595540358	Glycogen phosphorylase
EC:2.4.1.10	limma voom	negative	positive	0.00612186115941075	BH	0.130694617310211	Levansucrase
EC:2.4.1.109	limma voom	negative	positive	0.612888164037316	BH	0.875009851611596	Dolichyl-phosphate-mannose--protein mannosyltransferase
EC:2.4.1.11	limma voom	negative	positive	0.640231009226229	BH	0.892149863354578	Glycogen(starch) synthase
EC:2.4.1.12	limma voom	negative	positive	0.0950062180259546	BH	0.477656282514491	Cellulose synthase (UDP-forming)
EC:2.4.1.129	limma voom	negative	positive	0.36517515934972	BH	0.773314449061997	Peptidoglycan glycosyltransferase
EC:2.4.1.144	limma voom	negative	positive	0.754136531352459	BH	0.939309977117635	Beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase
EC:2.4.1.15	limma voom	negative	positive	0.942599317850769	BH	0.9960043678229	Alpha,alpha-trehalose-phosphate synthase (UDP-forming)
EC:2.4.1.18	limma voom	negative	positive	0.674802633081163	BH	0.912309924531458	1,4-alpha-glucan branching enzyme
EC:2.4.1.180	limma voom	negative	positive	0.0236669335790761	BH	0.255602882654022	Lipopolysaccharide N-acetylmannosaminouronosyltransferase
EC:2.4.1.182	limma voom	negative	positive	0.768344192699152	BH	0.94676505892325	Lipid-A-disaccharide synthase
EC:2.4.1.187	limma voom	negative	positive	0.0678232372381211	BH	0.44314399846687	mannosaminyltransferase
EC:2.4.1.20	limma voom	negative	positive	0.802556651365387	BH	0.954181340839798	Cellobiose phosphorylase
EC:2.4.1.208	limma voom	negative	positive	0.392620459211946	BH	0.773314449061997	Diglucosyl diacylglycerol synthase (1,2-linking)
EC:2.4.1.21	limma voom	negative	positive	0.652078322776798	BH	0.900162256103911	Starch synthase
EC:2.4.1.211	limma voom	negative	positive	0.238575260485323	BH	0.69417460895571	1,3-beta-galactosyl-N-acetylhexosamine phosphorylase
EC:2.4.1.212	limma voom	negative	positive	0.426932617970076	BH	0.784575203616372	Hyaluronan synthase
EC:2.4.1.216	limma voom	negative	positive	0.315685440036969	BH	0.759248087029024	Trehalose 6-phosphate phosphorylase
EC:2.4.1.227	limma voom	negative	positive	0.324592764013077	BH	0.75972538800174	acetylglucosaminyltransferase
EC:2.4.1.230	limma voom	negative	positive	0.230363872704893	BH	0.680414301347317	Kojibiose phosphorylase
EC:2.4.1.247	limma voom	negative	positive	0.747465655807081	BH	0.938914198046733	Beta-D-galactosyl-(1->4)-L-rhamnose phosphorylase
EC:2.4.1.25	limma voom	negative	positive	0.190086227160363	BH	0.640660676364357	4-alpha-glucanotransferase
EC:2.4.1.250	limma voom	negative	positive	0.57783196984251	BH	0.853499192784271	D-inositol-3-phosphate glycosyltransferase
EC:2.4.1.266	limma voom	negative	positive	0.438318126907326	BH	0.79129998131942	Glucosyl-3-phosphoglycerate synthase
EC:2.4.1.280	limma voom	negative	positive	0.271131509823011	BH	0.732972898145288	N,N'-diacetylchitobiose phosphorylase
EC:2.4.1.281	limma voom	negative	positive	0.243620678694702	BH	0.702608981127218	4-O-beta-D-mannosyl-D-glucose phosphorylase
EC:2.4.1.287	limma voom	negative	positive	0.0958806200440886	BH	0.47836091956779	galactofuranosyltransferase
EC:2.4.1.288	limma voom	negative	positive	0.401523180442697	BH	0.7735535774321	decaprenol beta-1,5/1,6-galactofuranosyltransferase
EC:2.4.1.289	limma voom	negative	positive	0.992481787509836	BH	0.996428833203647	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
EC:2.4.1.290	limma voom	negative	positive	0.520898405644688	BH	0.827309232494504	acetylgalactosaminyltransferase
EC:2.4.1.291	limma voom	negative	positive	0.143345600584129	BH	0.580976871241636	4-alpha-N-acetylgalactosaminyltransferase
EC:2.4.1.292	limma voom	negative	positive	0.546687040188347	BH	0.842868799062414	1,4-N-acetyl-D-galactosaminyltransferase
EC:2.4.1.293	limma voom	negative	positive	0.566725506186602	BH	0.852875433900493	GalNAc(5)-diNAcBac-PP-undecaprenol beta-1,3-glucosyltransferase
EC:2.4.1.315	limma voom	negative	positive	0.72024338612176	BH	0.928628410758112	Diglucosyl diacylglycerol synthase (1,6-linking)
EC:2.4.1.319	limma voom	negative	positive	0.356465347224203	BH	0.773314449061997	Beta-1,4-mannooligosaccharide phosphorylase
EC:2.4.1.320	limma voom	negative	positive	0.356465347224203	BH	0.773314449061997	1,4-beta-mannosyl-N-acetylglucosamine phosphorylase
EC:2.4.1.325	limma voom	negative	positive	0.00570059309714797	BH	0.127583676039855	TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase
EC:2.4.1.37	limma voom	negative	positive	0.411277324170507	BH	0.775108563618611	Fucosylgalactoside 3-alpha-galactosyltransferase
EC:2.4.1.4	limma voom	negative	positive	0.961245016653022	BH	0.996428833203647	Amylosucrase
EC:2.4.1.40	limma voom	negative	positive	0.411277324170507	BH	0.775108563618611	Glycoprotein-fucosylgalactoside alpha-N-acetylgalactosaminyltransferase
EC:2.4.1.44	limma voom	negative	positive	0.202271777043944	BH	0.651460142690119	Lipopolysaccharide 3-alpha-galactosyltransferase
EC:2.4.1.5	limma voom	negative	positive	0.00742758400434677	BH	0.142833147744775	Dextransucrase
EC:2.4.1.52	limma voom	negative	positive	0.00691426616982007	BH	0.137984703128148	Poly(glycerol-phosphate) alpha-glucosyltransferase
