feature	method	group1	group2	p_values	adj_method	p_adjust	description
EC:2.1.1.152	LinDA	negative	positive	0.324550284558883	BH	0.999791598211958	Precorrin-6A synthase (deacetylating)
EC:2.1.1.157	LinDA	negative	positive	0.265855403898152	BH	0.999791598211958	Sarcosine/dimethylglycine N-methyltransferase
EC:2.1.1.163	LinDA	negative	positive	0.872644669617218	BH	0.999791598211958	Demethylmenaquinone methyltransferase
EC:2.1.1.166	LinDA	negative	positive	0.030638524651854	BH	0.367662295822248	23S rRNA (uridine(2552)-2'-O)-methyltransferase
EC:2.1.1.17	LinDA	negative	positive	0.970295256963683	BH	0.999791598211958	Phosphatidylethanolamine N-methyltransferase
EC:2.1.1.170	LinDA	negative	positive	0.808359515466686	BH	0.999791598211958	16S rRNA (guanine(527)-N(7))-methyltransferase
EC:2.1.1.171	LinDA	negative	positive	0.619307673819498	BH	0.999791598211958	16S rRNA (guanine(966)-N(2))-methyltransferase
EC:2.1.1.172	LinDA	negative	positive	0.105133153121647	BH	0.728394223137147	16S rRNA (guanine(1207)-N(2))-methyltransferase
EC:2.1.1.173	LinDA	negative	positive	0.325863505284198	BH	0.999791598211958	23S rRNA (guanine(2445)-N(2))-methyltransferase
EC:2.1.1.174	LinDA	negative	positive	0.00396342654759511	BH	0.107620123219015	23S rRNA (guanine(1835)-N(2))-methyltransferase
EC:2.1.1.176	LinDA	negative	positive	0.675940362780486	BH	0.999791598211958	16S rRNA (cytosine(967)-C(5))-methyltransferase
EC:2.1.1.177	LinDA	negative	positive	0.964215336653552	BH	0.999791598211958	23S rRNA (pseudouridine(1915)-N(3))-methyltransferase
EC:2.1.1.178	LinDA	negative	positive	0.0316422564870307	BH	0.374807631678635	16S rRNA (cytosine(1407)-C(5))-methyltransferase
EC:2.1.1.181	LinDA	negative	positive	0.471961501759021	BH	0.999791598211958	23S rRNA (adenine(1618)-N(6))-methyltransferase
EC:2.1.1.182	LinDA	negative	positive	0.886349244137725	BH	0.999791598211958	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase
EC:2.1.1.184	LinDA	negative	positive	0.631261490936269	BH	0.999791598211958	23S rRNA (adenine(2085)-N(6))-dimethyltransferase
EC:2.1.1.185	LinDA	negative	positive	0.993713059094949	BH	0.999791598211958	23S rRNA (guanosine(2251)-2'-O)-methyltransferase
EC:2.1.1.186	LinDA	negative	positive	0.0334838104608419	BH	0.391568636981565	23S rRNA (cytidine(2498)-2'-O)-methyltransferase
EC:2.1.1.187	LinDA	negative	positive	0.714872297170601	BH	0.999791598211958	23S rRNA (guanine(745)-N(1))-methyltransferase
EC:2.1.1.189	LinDA	negative	positive	0.0159047586423798	BH	0.245387704768146	23S rRNA (uracil(747)-C(5))-methyltransferase
EC:2.1.1.190	LinDA	negative	positive	0.978772230991741	BH	0.999791598211958	23S rRNA (uracil(1939)-C(5))-methyltransferase
EC:2.1.1.191	LinDA	negative	positive	0.667123944518273	BH	0.999791598211958	23S rRNA (cytosine(1962)-C(5))-methyltransferase
EC:2.1.1.192	LinDA	negative	positive	0.980241840604728	BH	0.999791598211958	23S rRNA (adenine(2503)-C(2))-methyltransferase
EC:2.1.1.193	LinDA	negative	positive	0.846563322210123	BH	0.999791598211958	16S rRNA (uracil(1498)-N(3))-methyltransferase
EC:2.1.1.195	LinDA	negative	positive	0.897227864858741	BH	0.999791598211958	Cobalt-precorrin-5B (C(1))-methyltransferase
EC:2.1.1.196	LinDA	negative	positive	0.635676122697757	BH	0.999791598211958	Cobalt-precorrin-6B (C(15))-methyltransferase (decarboxylating)
EC:2.1.1.197	LinDA	negative	positive	0.902208384979605	BH	0.999791598211958	Malonyl-[acyl-carrier protein] O-methyltransferase
EC:2.1.1.198	LinDA	negative	positive	0.868595062328301	BH	0.999791598211958	16S rRNA (cytidine(1402)-2'-O)-methyltransferase
EC:2.1.1.199	LinDA	negative	positive	0.96188095338795	BH	0.999791598211958	16S rRNA (cytosine(1402)-N(4))-methyltransferase
EC:2.1.1.200	LinDA	negative	positive	0.0787944764206755	BH	0.615602803014299	tRNA (cytidine(32)/uridine(32)-2'-O)-methyltransferase
EC:2.1.1.201	LinDA	negative	positive	0.872644669617218	BH	0.999791598211958	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase
EC:2.1.1.206	LinDA	negative	positive	0.382103156738749	BH	0.999791598211958	tRNA (cytidine(56)-2'-O)-methyltransferase
EC:2.1.1.207	LinDA	negative	positive	0.760196942952649	BH	0.999791598211958	tRNA (cytidine(34)-2'-O)-methyltransferase
EC:2.1.1.210	LinDA	negative	positive	0.324550284558883	BH	0.999791598211958	Demethylspheroidene O-methyltransferase
EC:2.1.1.213	LinDA	negative	positive	0.363924042486981	BH	0.999791598211958	tRNA (guanine(10)-N(2))-dimethyltransferase
EC:2.1.1.215	LinDA	negative	positive	0.363924042486981	BH	0.999791598211958	tRNA (guanine(26)-N(2)/guanine(27)-N(2))-dimethyltransferase
EC:2.1.1.216	LinDA	negative	positive	0.363924042486981	BH	0.999791598211958	tRNA (guanine(26)-N(2))-dimethyltransferase
EC:2.1.1.217	LinDA	negative	positive	0.89582039856488	BH	0.999791598211958	tRNA (adenine(22)-N(1))-methyltransferase
EC:2.1.1.219	LinDA	negative	positive	0.227051078008403	BH	0.999791598211958	tRNA (adenine(57)-N(1)/adenine(58)-N(1))-methyltransferase
EC:2.1.1.220	LinDA	negative	positive	0.227051078008403	BH	0.999791598211958	tRNA (adenine(58)-N(1))-methyltransferase
EC:2.1.1.222	LinDA	negative	positive	0.358708648088823	BH	0.999791598211958	2-polyprenyl-6-hydroxyphenol methylase
EC:2.1.1.223	LinDA	negative	positive	0.695288814948041	BH	0.999791598211958	tRNA(1)(Val) (adenine(37)-N(6))-methyltransferase
EC:2.1.1.226	LinDA	negative	positive	0.832499389377718	BH	0.999791598211958	23S rRNA (cytidine(1920)-2'-O)-methyltransferase
EC:2.1.1.227	LinDA	negative	positive	0.832499389377718	BH	0.999791598211958	16S rRNA (cytidine(1409)-2'-O)-methyltransferase
EC:2.1.1.228	LinDA	negative	positive	0.896302793915351	BH	0.999791598211958	tRNA (guanine(37)-N(1))-methyltransferase
EC:2.1.1.242	LinDA	negative	positive	0.195470490735201	BH	0.949946206955263	16S rRNA (guanine(1516)-N(2))-methyltransferase
EC:2.1.1.245	LinDA	negative	positive	0.757645771531356	BH	0.999791598211958	Co-methyltransferase
EC:2.1.1.246	LinDA	negative	positive	0.0437358223836285	BH	0.441700191641566	methyltransferase
EC:2.1.1.248	LinDA	negative	positive	0.717395697182428	BH	0.999791598211958	[Methylamine--corrinoid protein] Co-methyltransferase
EC:2.1.1.249	LinDA	negative	positive	0.784375932027073	BH	0.999791598211958	[Dimethylamine--corrinoid protein] Co-methyltransferase
EC:2.1.1.250	LinDA	negative	positive	0.511432016504869	BH	0.999791598211958	[Trimethylamine--corrinoid protein] Co-methyltransferase
EC:2.1.1.257	LinDA	negative	positive	0.737625080189354	BH	0.999791598211958	tRNA (pseudouridine(54)-N(1))-methyltransferase
EC:2.1.1.258	LinDA	negative	positive	0.777878233478988	BH	0.999791598211958	Co-methyltransferase
EC:2.1.1.264	LinDA	negative	positive	0.325863505284198	BH	0.999791598211958	23S rRNA (guanine(2069)-N(7))-methyltransferase
EC:2.1.1.265	LinDA	negative	positive	0.0466848095677371	BH	0.455921863650879	Tellurite methyltransferase
EC:2.1.1.266	LinDA	negative	positive	0.737150132678868	BH	0.999791598211958	23S rRNA (adenine(2030)-N(6))-methyltransferase
EC:2.1.1.271	LinDA	negative	positive	0.788648947330421	BH	0.999791598211958	Cobalt-precorrin-4 methyltransferase
EC:2.1.1.289	LinDA	negative	positive	0.663736518042407	BH	0.999791598211958	Cobalt-precorrin-7 (C(5))-methyltransferase
EC:2.1.1.294	LinDA	negative	positive	0.0432387285834588	BH	0.441700191641566	3-phospho-methyltransferase
EC:2.1.1.295	LinDA	negative	positive	0.970295256963683	BH	0.999791598211958	2-methyl-6-phytyl-1,4-hydroquinone methyltransferase
EC:2.1.1.297	LinDA	negative	positive	0.90413090904958	BH	0.999791598211958	Peptide chain release factor N(5)-glutamine methyltransferase
EC:2.1.1.298	LinDA	negative	positive	0.0460947546717702	BH	0.452566682231926	Ribosomal protein L3 N(5)-glutamine methyltransferase
EC:2.1.1.33	LinDA	negative	positive	0.982721168524887	BH	0.999791598211958	tRNA (guanine(46)-N(7))-methyltransferase
EC:2.1.1.34	LinDA	negative	positive	0.66719581951955	BH	0.999791598211958	tRNA (guanosine(18)-2'-O)-methyltransferase
EC:2.1.1.35	LinDA	negative	positive	0.230523382618653	BH	0.999791598211958	tRNA (uracil(54)-C(5))-methyltransferase
EC:2.1.1.37	LinDA	negative	positive	0.884912434403465	BH	0.999791598211958	DNA (cytosine-5-)-methyltransferase
EC:2.1.1.45	LinDA	negative	positive	0.828579437702058	BH	0.999791598211958	Thymidylate synthase
EC:2.1.1.61	LinDA	negative	positive	0.0939175269105606	BH	0.684601405022411	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase
EC:2.1.1.63	LinDA	negative	positive	0.857639509281337	BH	0.999791598211958	Methylated-DNA--[protein]-cysteine S-methyltransferase
EC:2.1.1.64	LinDA	negative	positive	0.358708648088823	BH	0.999791598211958	3-demethylubiquinol 3-O-methyltransferase
EC:2.1.1.67	LinDA	negative	positive	0.970295256963683	BH	0.999791598211958	Thiopurine S-methyltransferase
EC:2.1.1.71	LinDA	negative	positive	0.970295256963683	BH	0.999791598211958	Phosphatidyl-N-methylethanolamine N-methyltransferase
EC:2.1.1.72	LinDA	negative	positive	0.580600392115484	BH	0.999791598211958	Site-specific DNA-methyltransferase (adenine-specific)
EC:2.1.1.74	LinDA	negative	positive	0.717470939952139	BH	0.999791598211958	(FADH(2)-oxidizing)
EC:2.1.1.77	LinDA	negative	positive	0.243235455569998	BH	0.999791598211958	Protein-L-isoaspartate(D-aspartate) O-methyltransferase
EC:2.1.1.79	LinDA	negative	positive	0.379251349251355	BH	0.999791598211958	Cyclopropane-fatty-acyl-phospholipid synthase
EC:2.1.1.80	LinDA	negative	positive	0.428818725177319	BH	0.999791598211958	Protein-glutamate O-methyltransferase
EC:2.1.1.86	LinDA	negative	positive	0.34197108041959	BH	0.999791598211958	Tetrahydromethanopterin S-methyltransferase
EC:2.1.1.90	LinDA	negative	positive	0.861022569650499	BH	0.999791598211958	Methanol--corrinoid protein Co-methyltransferase
EC:2.1.1.98	LinDA	negative	positive	0.363924042486981	BH	0.999791598211958	Diphthine synthase
EC:2.1.2.1	LinDA	negative	positive	0.881317380901008	BH	0.999791598211958	Glycine hydroxymethyltransferase
EC:2.1.2.10	LinDA	negative	positive	0.326077744353289	BH	0.999791598211958	Aminomethyltransferase
EC:2.1.2.11	LinDA	negative	positive	0.838916995934406	BH	0.999791598211958	3-methyl-2-oxobutanoate hydroxymethyltransferase
EC:2.1.2.13	LinDA	negative	positive	0.00740329682743767	BH	0.159838389731721	UDP-4-amino-4-deoxy-L-arabinose formyltransferase
EC:2.1.2.2	LinDA	negative	positive	0.95522876382808	BH	0.999791598211958	Phosphoribosylglycinamide formyltransferase
EC:2.1.2.3	LinDA	negative	positive	0.951317254989042	BH	0.999791598211958	Phosphoribosylaminoimidazolecarboxamide formyltransferase
EC:2.1.2.5	LinDA	negative	positive	0.129823258035589	BH	0.791617181451183	Glutamate formimidoyltransferase
EC:2.1.2.9	LinDA	negative	positive	0.806593255313831	BH	0.999791598211958	Methionyl-tRNA formyltransferase
EC:2.1.3.1	LinDA	negative	positive	0.460009463063427	BH	0.999791598211958	Methylmalonyl-CoA carboxytransferase
EC:2.1.3.11	LinDA	negative	positive	0.215167994652582	BH	0.987621095455351	N-succinylornithine carbamoyltransferase
EC:2.1.3.2	LinDA	negative	positive	0.947030255664296	BH	0.999791598211958	Aspartate carbamoyltransferase
EC:2.1.3.3	LinDA	negative	positive	0.789254287317787	BH	0.999791598211958	Ornithine carbamoyltransferase
EC:2.1.3.6	LinDA	negative	positive	0.0720063465969247	BH	0.609233420976745	Putrescine carbamoyltransferase
EC:2.1.4.1	LinDA	negative	positive	0.67687641263109	BH	0.999791598211958	Glycine amidinotransferase
EC:2.10.1.1	LinDA	negative	positive	0.119796265420866	BH	0.753239531892842	Molybdopterin molybdotransferase
EC:2.2.1.1	LinDA	negative	positive	0.962380225601782	BH	0.999791598211958	Transketolase
EC:2.2.1.10	LinDA	negative	positive	0.823194920291032	BH	0.999791598211958	2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase
EC:2.2.1.2	LinDA	negative	positive	0.953476581990274	BH	0.999791598211958	Transaldolase
EC:2.2.1.6	LinDA	negative	positive	0.867236113533529	BH	0.999791598211958	Acetolactate synthase
EC:2.2.1.7	LinDA	negative	positive	0.736740801791553	BH	0.999791598211958	1-deoxy-D-xylulose-5-phosphate synthase
EC:2.2.1.9	LinDA	negative	positive	0.972895852929868	BH	0.999791598211958	synthase
EC:2.3.1.1	LinDA	negative	positive	0.649773227142207	BH	0.999791598211958	Amino-acid N-acetyltransferase
EC:2.3.1.101	LinDA	negative	positive	0.346324727984243	BH	0.999791598211958	Formylmethanofuran--tetrahydromethanopterin N-formyltransferase
EC:2.3.1.102	LinDA	negative	positive	0.970295256963683	BH	0.999791598211958	N(6)-hydroxylysine O-acetyltransferase
EC:2.3.1.109	LinDA	negative	positive	0.00329810607386926	BH	0.102632589010576	Arginine N-succinyltransferase
EC:2.3.1.117	LinDA	negative	positive	0.0826948284476726	BH	0.630027653162065	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
EC:2.3.1.118	LinDA	negative	positive	0.097976921183121	BH	0.694942166971305	N-hydroxyarylamine O-acetyltransferase
EC:2.3.1.12	LinDA	negative	positive	0.548050444609535	BH	0.999791598211958	Dihydrolipoyllysine-residue acetyltransferase
EC:2.3.1.128	LinDA	negative	positive	0.848500541401285	BH	0.999791598211958	Ribosomal-protein-alanine N-acetyltransferase
EC:2.3.1.129	LinDA	negative	positive	0.912574817846118	BH	0.999791598211958	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
EC:2.3.1.15	LinDA	negative	positive	0.83942664638283	BH	0.999791598211958	Glycerol-3-phosphate 1-O-acyltransferase
EC:2.3.1.157	LinDA	negative	positive	0.377681612079995	BH	0.999791598211958	Glucosamine-1-phosphate N-acetyltransferase
EC:2.3.1.16	LinDA	negative	positive	0.99246488538689	BH	0.999791598211958	Acetyl-CoA C-acyltransferase
EC:2.3.1.168	LinDA	negative	positive	0.970295256963683	BH	0.999791598211958	Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase
EC:2.3.1.169	LinDA	negative	positive	0.831142483408848	BH	0.999791598211958	CO-methylating acetyl-CoA synthase
EC:2.3.1.174	LinDA	negative	positive	0.00150733394510172	BH	0.0809110455408616	3-oxoadipyl-CoA thiolase
EC:2.3.1.179	LinDA	negative	positive	0.720267493329263	BH	0.999791598211958	Beta-ketoacyl-[acyl-carrier-protein] synthase II
EC:2.3.1.18	LinDA	negative	positive	0.411339578417189	BH	0.999791598211958	Galactoside O-acetyltransferase
EC:2.3.1.180	LinDA	negative	positive	0.892691103934897	BH	0.999791598211958	Beta-ketoacyl-[acyl-carrier-protein] synthase III
EC:2.3.1.181	LinDA	negative	positive	0.751090370216588	BH	0.999791598211958	Lipoyl(octanoyl) transferase
EC:2.3.1.182	LinDA	negative	positive	0.150590657569053	BH	0.841563331749871	(R)-citramalate synthase
EC:2.3.1.183	LinDA	negative	positive	0.889172989579073	BH	0.999791598211958	Phosphinothricin acetyltransferase
EC:2.3.1.184	LinDA	negative	positive	0.970295256963683	BH	0.999791598211958	Acyl-homoserine-lactone synthase
EC:2.3.1.187	LinDA	negative	positive	0.0384338734850112	BH	0.423621526343127	Acetyl-S-ACP:malonate ACP transferase
EC:2.3.1.189	LinDA	negative	positive	0.970295256963683	BH	0.999791598211958	Mycothiol synthase
EC:2.3.1.19	LinDA	negative	positive	0.0795682656248329	BH	0.616402260283516	Phosphate butyryltransferase
EC:2.3.1.191	LinDA	negative	positive	0.861140881295091	BH	0.999791598211958	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
EC:2.3.1.193	LinDA	negative	positive	0.0913613303224075	BH	0.679106892598948	tRNA(Met) cytidine acetyltransferase
EC:2.3.1.201	LinDA	negative	positive	0.877256492227517	BH	0.999791598211958	UDP-2-acetamido-3-amino-2,3-dideoxy-glucuronate N-acetyltransferase
EC:2.3.1.202	LinDA	negative	positive	0.964597770010324	BH	0.999791598211958	UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine N-acetyltransferase
EC:2.3.1.203	LinDA	negative	positive	0.85901289352843	BH	0.999791598211958	UDP-N-acetylbacillosamine N-acetyltransferase
EC:2.3.1.204	LinDA	negative	positive	0.0576661343480154	BH	0.52155183577811	Octanoyl-[GcvH]:protein N-octanoyltransferase
EC:2.3.1.207	LinDA	negative	positive	0.970295256963683	BH	0.999791598211958	Beta-ketodecanoyl-[acyl-carrier-protein] synthase
EC:2.3.1.210	LinDA	negative	positive	0.00185003088177889	BH	0.0809110455408616	dTDP-4-amino-4,6-dideoxy-D-galactose acyltransferase
EC:2.3.1.222	LinDA	negative	positive	0.431531635990587	BH	0.999791598211958	Phosphate propanoyltransferase
EC:2.3.1.223	LinDA	negative	positive	0.00150733394510172	BH	0.0809110455408616	3-oxo-5,6-didehydrosuberyl-CoA thiolase
EC:2.3.1.234	LinDA	negative	positive	0.966671727996229	BH	0.999791598211958	N(6)-L-threonylcarbamoyladenine synthase
EC:2.3.1.241	LinDA	negative	positive	0.482549860696524	BH	0.999791598211958	Kdo(2)-lipid IV(A) lauroyltransferase
EC:2.3.1.242	LinDA	negative	positive	0.0018697803373527	BH	0.0809110455408616	Kdo(2)-lipid IV(A) palmitoleoyltransferase
EC:2.3.1.243	LinDA	negative	positive	0.0787944764206755	BH	0.615602803014299	Lauroyl-Kdo(2)-lipid IV(A) myristoyltransferase
EC:2.3.1.28	LinDA	negative	positive	0.21136756780556	BH	0.984666902398791	Chloramphenicol O-acetyltransferase
EC:2.3.1.29	LinDA	negative	positive	0.59134377232576	BH	0.999791598211958	Glycine C-acetyltransferase
EC:2.3.1.30	LinDA	negative	positive	0.865238718443179	BH	0.999791598211958	Serine O-acetyltransferase
EC:2.3.1.31	LinDA	negative	positive	0.453914196775524	BH	0.999791598211958	Homoserine O-acetyltransferase
EC:2.3.1.35	LinDA	negative	positive	0.730790684747251	BH	0.999791598211958	Glutamate N-acetyltransferase
EC:2.3.1.37	LinDA	negative	positive	0.946061740053493	BH	0.999791598211958	5-aminolevulinate synthase
EC:2.3.1.39	LinDA	negative	positive	0.881433482672675	BH	0.999791598211958	[Acyl-carrier-protein] S-malonyltransferase
EC:2.3.1.4	LinDA	negative	positive	0.970295256963683	BH	0.999791598211958	Glucosamine-phosphate N-acetyltransferase
EC:2.3.1.40	LinDA	negative	positive	0.266250659823982	BH	0.999791598211958	Acyl-[acyl-carrier-protein]--phospholipid O-acyltransferase
EC:2.3.1.41	LinDA	negative	positive	0.459851505636479	BH	0.999791598211958	Beta-ketoacyl-[acyl-carrier-protein] synthase I
EC:2.3.1.46	LinDA	negative	positive	0.923129174448158	BH	0.999791598211958	Homoserine O-succinyltransferase
EC:2.3.1.47	LinDA	negative	positive	0.644315718458534	BH	0.999791598211958	8-amino-7-oxononanoate synthase
EC:2.3.1.48	LinDA	negative	positive	0.210684459922525	BH	0.984666902398791	Histone acetyltransferase
EC:2.3.1.51	LinDA	negative	positive	0.960276294768621	BH	0.999791598211958	1-acylglycerol-3-phosphate O-acyltransferase
EC:2.3.1.54	LinDA	negative	positive	0.914527363542796	BH	0.999791598211958	Formate C-acetyltransferase
EC:2.3.1.57	LinDA	negative	positive	0.439965941400062	BH	0.999791598211958	Diamine N-acetyltransferase
EC:2.3.1.61	LinDA	negative	positive	0.928526827561227	BH	0.999791598211958	Dihydrolipoyllysine-residue succinyltransferase
EC:2.3.1.79	LinDA	negative	positive	0.435073780989675	BH	0.999791598211958	Maltose O-acetyltransferase
EC:2.3.1.8	LinDA	negative	positive	0.962769066284382	BH	0.999791598211958	Phosphate acetyltransferase
EC:2.3.1.81	LinDA	negative	positive	0.0373268846327685	BH	0.41534642536826	Aminoglycoside N(3')-acetyltransferase
EC:2.3.1.82	LinDA	negative	positive	0.129989866188548	BH	0.791617181451183	Aminoglycoside 6'-N-acetyltransferase
EC:2.3.1.89	LinDA	negative	positive	0.214744624439148	BH	0.987621095455351	Tetrahydrodipicolinate N-acetyltransferase
EC:2.3.1.9	LinDA	negative	positive	0.590712097475263	BH	0.999791598211958	Acetyl-CoA C-acetyltransferase
EC:2.3.2.10	LinDA	negative	positive	0.234240523851177	BH	0.999791598211958	UDP-N-acetylmuramoylpentapeptide-lysine N(6)-alanyltransferase
EC:2.3.2.13	LinDA	negative	positive	0.527865771384524	BH	0.999791598211958	Protein-glutamine gamma-glutamyltransferase
EC:2.3.2.16	LinDA	negative	positive	0.970295256963683	BH	0.999791598211958	Lipid II:glycine glycyltransferase
EC:2.3.2.17	LinDA	negative	positive	0.53133686654139	BH	0.999791598211958	glycyltransferase
EC:2.3.2.18	LinDA	negative	positive	0.548374859610397	BH	0.999791598211958	glycyltransferase
EC:2.3.2.2	LinDA	negative	positive	0.323700517434808	BH	0.999791598211958	Gamma-glutamyltransferase
EC:2.3.2.3	LinDA	negative	positive	0.0765705511225601	BH	0.615602803014299	Lysyltransferase
EC:2.3.2.5	LinDA	negative	positive	0.5738246990517	BH	0.999791598211958	Glutaminyl-peptide cyclotransferase
EC:2.3.2.6	LinDA	negative	positive	0.832314891276638	BH	0.999791598211958	Leucyltransferase
EC:2.3.2.8	LinDA	negative	positive	0.474846514669804	BH	0.999791598211958	Arginyltransferase
EC:2.3.3.1	LinDA	negative	positive	0.846895004761331	BH	0.999791598211958	Citrate (Si)-synthase
EC:2.3.3.10	LinDA	negative	positive	0.116925067076633	BH	0.75098799091835	Hydroxymethylglutaryl-CoA synthase
EC:2.3.3.13	LinDA	negative	positive	0.894207700806888	BH	0.999791598211958	2-isopropylmalate synthase
EC:2.3.3.14	LinDA	negative	positive	0.786248046631604	BH	0.999791598211958	Homocitrate synthase
EC:2.3.3.15	LinDA	negative	positive	0.0356672066924647	BH	0.406739077561274	Sulfoacetaldehyde acetyltransferase
EC:2.3.3.5	LinDA	negative	positive	0.200877745835862	BH	0.962662378409967	2-methylcitrate synthase
EC:2.3.3.9	LinDA	negative	positive	0.146097645174951	BH	0.841351757018	Malate synthase
EC:2.4.1.1	LinDA	negative	positive	0.894869527135636	BH	0.999791598211958	Glycogen phosphorylase
EC:2.4.1.10	LinDA	negative	positive	0.011044412348581	BH	0.189533422233852	Levansucrase
EC:2.4.1.109	LinDA	negative	positive	0.604185136263099	BH	0.999791598211958	Dolichyl-phosphate-mannose--protein mannosyltransferase
EC:2.4.1.11	LinDA	negative	positive	0.770867055257013	BH	0.999791598211958	Glycogen(starch) synthase
EC:2.4.1.12	LinDA	negative	positive	0.173193480976728	BH	0.895507392766214	Cellulose synthase (UDP-forming)
EC:2.4.1.129	LinDA	negative	positive	0.545885402991179	BH	0.999791598211958	Peptidoglycan glycosyltransferase
EC:2.4.1.144	LinDA	negative	positive	0.715499475657871	BH	0.999791598211958	Beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase
EC:2.4.1.15	LinDA	negative	positive	0.810808949937992	BH	0.999791598211958	Alpha,alpha-trehalose-phosphate synthase (UDP-forming)
EC:2.4.1.18	LinDA	negative	positive	0.73644804600066	BH	0.999791598211958	1,4-alpha-glucan branching enzyme
EC:2.4.1.180	LinDA	negative	positive	0.0238696465437959	BH	0.313033364674352	Lipopolysaccharide N-acetylmannosaminouronosyltransferase
EC:2.4.1.182	LinDA	negative	positive	0.724538193101348	BH	0.999791598211958	Lipid-A-disaccharide synthase
EC:2.4.1.187	LinDA	negative	positive	0.24570135770808	BH	0.999791598211958	mannosaminyltransferase
EC:2.4.1.20	LinDA	negative	positive	0.834651809203414	BH	0.999791598211958	Cellobiose phosphorylase
EC:2.4.1.208	LinDA	negative	positive	0.289428373559514	BH	0.999791598211958	Diglucosyl diacylglycerol synthase (1,2-linking)
EC:2.4.1.21	LinDA	negative	positive	0.9355990212156	BH	0.999791598211958	Starch synthase
EC:2.4.1.211	LinDA	negative	positive	0.515221489070254	BH	0.999791598211958	1,3-beta-galactosyl-N-acetylhexosamine phosphorylase
EC:2.4.1.212	LinDA	negative	positive	0.437369789033813	BH	0.999791598211958	Hyaluronan synthase
EC:2.4.1.216	LinDA	negative	positive	0.387600513792507	BH	0.999791598211958	Trehalose 6-phosphate phosphorylase
EC:2.4.1.227	LinDA	negative	positive	0.893673739173679	BH	0.999791598211958	acetylglucosaminyltransferase
EC:2.4.1.230	LinDA	negative	positive	0.243410392164887	BH	0.999791598211958	Kojibiose phosphorylase
EC:2.4.1.247	LinDA	negative	positive	0.721418324087782	BH	0.999791598211958	Beta-D-galactosyl-(1->4)-L-rhamnose phosphorylase
EC:2.4.1.25	LinDA	negative	positive	0.614711124952978	BH	0.999791598211958	4-alpha-glucanotransferase
EC:2.4.1.250	LinDA	negative	positive	0.970295256963683	BH	0.999791598211958	D-inositol-3-phosphate glycosyltransferase
EC:2.4.1.266	LinDA	negative	positive	0.970295256963683	BH	0.999791598211958	Glucosyl-3-phosphoglycerate synthase
EC:2.4.1.280	LinDA	negative	positive	0.208262699655434	BH	0.977929198382038	N,N'-diacetylchitobiose phosphorylase
EC:2.4.1.281	LinDA	negative	positive	0.389703784064206	BH	0.999791598211958	4-O-beta-D-mannosyl-D-glucose phosphorylase
EC:2.4.1.287	LinDA	negative	positive	0.147844147814922	BH	0.841351757018	galactofuranosyltransferase
EC:2.4.1.288	LinDA	negative	positive	0.359465724740207	BH	0.999791598211958	decaprenol beta-1,5/1,6-galactofuranosyltransferase
EC:2.4.1.289	LinDA	negative	positive	0.970295256963683	BH	0.999791598211958	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
EC:2.4.1.290	LinDA	negative	positive	0.480643118733257	BH	0.999791598211958	acetylgalactosaminyltransferase
EC:2.4.1.291	LinDA	negative	positive	0.241254907730294	BH	0.999791598211958	4-alpha-N-acetylgalactosaminyltransferase
EC:2.4.1.292	LinDA	negative	positive	0.508562282029007	BH	0.999791598211958	1,4-N-acetyl-D-galactosaminyltransferase
EC:2.4.1.293	LinDA	negative	positive	0.970295256963683	BH	0.999791598211958	GalNAc(5)-diNAcBac-PP-undecaprenol beta-1,3-glucosyltransferase
EC:2.4.1.315	LinDA	negative	positive	0.787190605387805	BH	0.999791598211958	Diglucosyl diacylglycerol synthase (1,6-linking)
EC:2.4.1.319	LinDA	negative	positive	0.422431075830671	BH	0.999791598211958	Beta-1,4-mannooligosaccharide phosphorylase
EC:2.4.1.320	LinDA	negative	positive	0.422431075830671	BH	0.999791598211958	1,4-beta-mannosyl-N-acetylglucosamine phosphorylase
EC:2.4.1.325	LinDA	negative	positive	0.00180123052670692	BH	0.0809110455408616	TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase
EC:2.4.1.37	LinDA	negative	positive	0.494947495298987	BH	0.999791598211958	Fucosylgalactoside 3-alpha-galactosyltransferase
EC:2.4.1.4	LinDA	negative	positive	0.609215025702478	BH	0.999791598211958	Amylosucrase
EC:2.4.1.40	LinDA	negative	positive	0.494947495298987	BH	0.999791598211958	Glycoprotein-fucosylgalactoside alpha-N-acetylgalactosaminyltransferase
EC:2.4.1.44	LinDA	negative	positive	0.233383140661648	BH	0.999791598211958	Lipopolysaccharide 3-alpha-galactosyltransferase
