feature	method	group1	group2	p_values	adj_method	p_adjust	description
EC:1.2.1.54	edgeR	negative	positive	1	BH	1	Gamma-guanidinobutyraldehyde dehydrogenase
EC:1.2.1.58	edgeR	negative	positive	0.59004452640807	BH	1	Phenylglyoxylate dehydrogenase (acylating)
EC:1.2.1.59	edgeR	negative	positive	0.136492613645722	BH	0.537769181659969	Glyceraldehyde-3-phosphate dehydrogenase (NAD(P)(+)) (phosphorylating)
EC:1.2.1.60	edgeR	negative	positive	3.61320227121143e-28	BH	3.93349951388822e-26	5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase
EC:1.2.1.68	edgeR	negative	positive	1	BH	1	Coniferyl-aldehyde dehydrogenase
EC:1.2.1.70	edgeR	negative	positive	0.838202899229328	BH	1	Glutamyl-tRNA reductase
EC:1.2.1.71	edgeR	negative	positive	1.60551047448041e-14	BH	3.27524136794004e-13	Succinylglutamate-semialdehyde dehydrogenase
EC:1.2.1.72	edgeR	negative	positive	7.43099449602153e-09	BH	1.0576206119919e-07	Erythrose-4-phosphate dehydrogenase
EC:1.2.1.76	edgeR	negative	positive	0.902351586774237	BH	1	Succinate-semialdehyde dehydrogenase (acetylating)
EC:1.2.1.79	edgeR	negative	positive	0.00362112004155531	BH	0.0247151538895745	Succinate-semialdehyde dehydrogenase (NADP(+))
EC:1.2.1.8	edgeR	negative	positive	7.54030761266508e-06	BH	7.17305946987207e-05	Betaine-aldehyde dehydrogenase
EC:1.2.1.80	edgeR	negative	positive	6.02668324492677e-15	BH	1.27183798134317e-13	Long-chain acyl-[acyl-carrier-protein] reductase
EC:1.2.1.81	edgeR	negative	positive	0.0602122586729352	BH	0.270955164028208	Sulfoacetaldehyde dehydrogenase (acylating)
EC:1.2.1.87	edgeR	negative	positive	0.991185245683548	BH	1	Propanal dehydrogenase (CoA-propanoylating)
EC:1.2.1.88	edgeR	negative	positive	0.611639945378774	BH	1	L-glutamate gamma-semialdehyde dehydrogenase
EC:1.2.1.9	edgeR	negative	positive	0.785402575303361	BH	1	Glyceraldehyde-3-phosphate dehydrogenase (NADP(+))
EC:1.2.1.91	edgeR	negative	positive	4.13200433470844e-28	BH	3.93349951388822e-26	3-oxo-5,6-dehydrosuberyl-CoA semialdehyde dehydrogenase
EC:1.2.3.3	edgeR	negative	positive	0.0192160441993979	BH	0.105001955803853	Pyruvate oxidase
EC:1.2.4.1	edgeR	negative	positive	0.838697873024785	BH	1	Pyruvate dehydrogenase (acetyl-transferring)
EC:1.2.4.2	edgeR	negative	positive	0.937430065719514	BH	1	Oxoglutarate dehydrogenase (succinyl-transferring)
EC:1.2.4.4	edgeR	negative	positive	0.397724888835793	BH	1	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
EC:1.2.5.1	edgeR	negative	positive	0.499238251100032	BH	1	Pyruvate dehydrogenase (quinone)
EC:1.2.7.1	edgeR	negative	positive	0.956796262385613	BH	1	Pyruvate synthase
EC:1.2.7.11	edgeR	negative	positive	0.920687512607039	BH	1	2-oxoacid oxidoreductase (ferredoxin)
EC:1.2.7.3	edgeR	negative	positive	0.945251145135337	BH	1	2-oxoglutarate synthase
EC:1.2.7.4	edgeR	negative	positive	0.909905285658779	BH	1	Carbon-monoxide dehydrogenase (ferredoxin)
EC:1.2.7.5	edgeR	negative	positive	0.560117279065256	BH	1	Aldehyde ferredoxin oxidoreductase
EC:1.2.7.7	edgeR	negative	positive	0.382971021507497	BH	1	3-methyl-2-oxobutanoate dehydrogenase (ferredoxin)
EC:1.2.7.8	edgeR	negative	positive	0.823586958683474	BH	1	Indolepyruvate ferredoxin oxidoreductase
EC:1.2.99.2	edgeR	negative	positive	0.944836609340726	BH	1	Carbon-monoxide dehydrogenase (acceptor)
EC:1.2.99.5	edgeR	negative	positive	0.59315559777105	BH	1	Formylmethanofuran dehydrogenase
EC:1.2.99.7	edgeR	negative	positive	0.401764679273014	BH	1	Aldehyde dehydrogenase (FAD-independent)
EC:1.2.99.8	edgeR	negative	positive	0.963578239914614	BH	1	Glyceraldehyde dehydrogenase (FAD-containing)
EC:1.20.1.1	edgeR	negative	positive	0.0604385772295116	BH	0.271308625411695	Phosphonate dehydrogenase
EC:1.20.4.1	edgeR	negative	positive	0.97948342356858	BH	1	Arsenate reductase (glutaredoxin)
EC:1.21.4.1	edgeR	negative	positive	0.930822387726085	BH	1	D-proline reductase (dithiol)
EC:1.21.4.2	edgeR	negative	positive	0.738705244105105	BH	1	Glycine reductase
EC:1.21.4.4	edgeR	negative	positive	0.889150492361019	BH	1	Betaine reductase
EC:1.21.98.1	edgeR	negative	positive	0.220220802298833	BH	0.764320213649636	Cyclic dehypoxanthinyl futalosine synthase
EC:1.3.1.1	edgeR	negative	positive	0.879487038858302	BH	1	Dihydrouracil dehydrogenase (NAD(+))
EC:1.3.1.10	edgeR	negative	positive	0.924168337991165	BH	1	Enoyl-[acyl-carrier-protein] reductase (NADPH, Si-specific)
EC:1.3.1.101	edgeR	negative	positive	0.187456520464402	BH	0.677500337741421	2,3-bis-O-geranylgeranyl-sn-glycerol 1-phosphate reductase (NAD(P)H)
EC:1.3.1.106	edgeR	negative	positive	0.968355544624188	BH	1	Cobalt-precorrin-6A reductase
EC:1.3.1.12	edgeR	negative	positive	0.998168280547881	BH	1	Prephenate dehydrogenase
EC:1.3.1.14	edgeR	negative	positive	0.970751200380008	BH	1	Dihydroorotate dehydrogenase (NAD(+))
EC:1.3.1.20	edgeR	negative	positive	1.08455385610065e-06	BH	1.11867465157348e-05	Trans-1,2-dihydrobenzene-1,2-diol dehydrogenase
EC:1.3.1.22	edgeR	negative	positive	0.62854292070686	BH	1	3-oxo-5-alpha-steroid 4-dehydrogenase (NADP(+))
EC:1.3.1.24	edgeR	negative	positive	6.02668324492677e-15	BH	1.27183798134317e-13	Biliverdin reductase
EC:1.3.1.25	edgeR	negative	positive	3.47372707494642e-26	BH	1.63532382297478e-24	1,6-dihydroxycyclohexa-2,4-diene-1-carboxylate dehydrogenase
EC:1.3.1.28	edgeR	negative	positive	3.86736917611573e-08	BH	4.58096116603128e-07	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase
EC:1.3.1.31	edgeR	negative	positive	0.0492800532795305	BH	0.230224371046356	2-enoate reductase
EC:1.3.1.33	edgeR	negative	positive	0.0483480199727267	BH	0.22878083677816	Protochlorophyllide reductase
EC:1.3.1.34	edgeR	negative	positive	0.189889676669017	BH	0.682265061378308	2,4-dienoyl-CoA reductase (NADPH)
EC:1.3.1.43	edgeR	negative	positive	0.773828564083479	BH	1	Arogenate dehydrogenase
EC:1.3.1.44	edgeR	negative	positive	0.223562031999024	BH	0.771541148026707	Trans-2-enoyl-CoA reductase (NAD(+))
EC:1.3.1.54	edgeR	negative	positive	0.968355544624188	BH	1	Precorrin-6A reductase
EC:1.3.1.76	edgeR	negative	positive	0.821605783768763	BH	1	Precorrin-2 dehydrogenase
EC:1.3.1.78	edgeR	negative	positive	0.0027923734870958	BH	0.0197945858004166	Arogenate dehydrogenase (NADP(+))
EC:1.3.1.83	edgeR	negative	positive	0.00262842731540443	BH	0.0187046222910176	Geranylgeranyl diphosphate reductase
EC:1.3.1.85	edgeR	negative	positive	0.107332122242044	BH	0.438890370682389	Crotonyl-CoA carboxylase/reductase
EC:1.3.1.86	edgeR	negative	positive	1	BH	1	Crotonyl-CoA reductase
EC:1.3.1.87	edgeR	negative	positive	2.25209953250672e-11	BH	3.82856920526142e-10	3-(cis-5,6-dihydroxycyclohexa-1,3-dien-1-yl)propanoate dehydrogenase
EC:1.3.1.9	edgeR	negative	positive	0.998971731870016	BH	1	Enoyl-[acyl-carrier-protein] reductase (NADH)
EC:1.3.1.98	edgeR	negative	positive	0.971656452917924	BH	1	UDP-N-acetylmuramate dehydrogenase
EC:1.3.3.11	edgeR	negative	positive	4.89042608137915e-28	BH	4.27562965972006e-26	Pyrroloquinoline-quinone synthase
EC:1.3.3.3	edgeR	negative	positive	3.46912436374804e-05	BH	0.000308002252421237	Coproporphyrinogen oxidase
EC:1.3.3.4	edgeR	negative	positive	0.808344354984977	BH	1	Protoporphyrinogen oxidase
EC:1.3.4.1	edgeR	negative	positive	0.330572912682509	BH	0.983298028228119	Fumarate reductase (CoM/CoB)
EC:1.3.5.1	edgeR	negative	positive	0.95268574081017	BH	1	Succinate dehydrogenase (quinone)
EC:1.3.5.2	edgeR	negative	positive	0.868189602630692	BH	1	Dihydroorotate dehydrogenase (quinone)
EC:1.3.5.3	edgeR	negative	positive	0.482400162366586	BH	1	Protoporphyrinogen IX dehydrogenase (menaquinone)
EC:1.3.5.4	edgeR	negative	positive	0.916406874502749	BH	1	Fumarate reductase (quinol)
EC:1.3.5.5	edgeR	negative	positive	6.02668324492677e-15	BH	1.27183798134317e-13	15-cis-phytoene desaturase
EC:1.3.7.11	edgeR	negative	positive	0.187456520464402	BH	0.677500337741421	2,3-bis-O-geranylgeranyl-sn-glycero-phospholipid reductase
EC:1.3.7.5	edgeR	negative	positive	6.02668324492677e-15	BH	1.27183798134317e-13	Phycocyanobilin:ferredoxin oxidoreductase
EC:1.3.7.7	edgeR	negative	positive	0.0141794524745546	BH	0.0801029992100992	Ferredoxin:protochlorophyllide reductase (ATP-dependent)
EC:1.3.7.9	edgeR	negative	positive	1.78777010353708e-07	BH	2.00458361595407e-06	4-hydroxybenzoyl-CoA reductase
EC:1.3.8.1	edgeR	negative	positive	0.809374958495927	BH	1	Short-chain acyl-CoA dehydrogenase
EC:1.3.8.12	edgeR	negative	positive	0.151108489073225	BH	0.569387418118971	(2S)-methylsuccinyl-CoA dehydrogenase
EC:1.3.8.4	edgeR	negative	positive	0.225332412899176	BH	0.776191951375023	Isovaleryl-CoA dehydrogenase
EC:1.3.8.6	edgeR	negative	positive	0.148202219795543	BH	0.569387418118971	Glutaryl-CoA dehydrogenase (ETF)
EC:1.3.8.7	edgeR	negative	positive	0.00861091977908938	BH	0.0509988668206713	Medium-chain acyl-CoA dehydrogenase
EC:1.3.98.1	edgeR	negative	positive	0.733245293279911	BH	1	Dihydroorotate oxidase (fumarate)
EC:1.3.99.16	edgeR	negative	positive	0.183651654258199	BH	0.669779387743859	Isoquinoline 1-oxidoreductase
EC:1.3.99.22	edgeR	negative	positive	0.965770979996988	BH	1	Coproporphyrinogen dehydrogenase
EC:1.3.99.23	edgeR	negative	positive	0.00550056447403243	BH	0.0353113159941383	All-trans-retinol 13,14-reductase
EC:1.3.99.26	edgeR	negative	positive	0.0419260721896911	BH	0.200982424387135	All-trans-zeta-carotene desaturase
EC:1.3.99.27	edgeR	negative	positive	0.0386341323201664	BH	0.190678136935015	1-hydroxycarotenoid 3,4-desaturase
EC:1.3.99.28	edgeR	negative	positive	0.0419260721896911	BH	0.200982424387135	Phytoene desaturase (neurosporene-forming)
EC:1.3.99.29	edgeR	negative	positive	0.0419260721896911	BH	0.200982424387135	Phytoene desaturase (zeta-carotene-forming)
EC:1.3.99.31	edgeR	negative	positive	0.0419260721896911	BH	0.200982424387135	Phytoene desaturase (lycopene-forming)
EC:1.3.99.32	edgeR	negative	positive	2.97240125935708e-09	BH	4.53672711735649e-08	Glutaryl-CoA dehydrogenase (acceptor)
EC:1.3.99.33	edgeR	negative	positive	0.872161934815785	BH	1	Urocanate reductase
EC:1.3.99.35	edgeR	negative	positive	0.0356968632290501	BH	0.181048179250099	Chlorophyllide a reductase
EC:1.4.1.1	edgeR	negative	positive	0.917461860015727	BH	1	Alanine dehydrogenase
EC:1.4.1.11	edgeR	negative	positive	0.549474724445512	BH	1	L-erythro-3,5-diaminohexanoate dehydrogenase
EC:1.4.1.13	edgeR	negative	positive	0.969429415838929	BH	1	Glutamate synthase (NADPH)
EC:1.4.1.14	edgeR	negative	positive	0.969429415838929	BH	1	Glutamate synthase (NADH)
EC:1.4.1.16	edgeR	negative	positive	0.830031499018244	BH	1	Diaminopimelate dehydrogenase
EC:1.4.1.2	edgeR	negative	positive	0.813241503153062	BH	1	Glutamate dehydrogenase
EC:1.4.1.21	edgeR	negative	positive	0.666520363356979	BH	1	Aspartate dehydrogenase
EC:1.4.1.24	edgeR	negative	positive	0.162926218254277	BH	0.605531450839783	3-dehydroquinate synthase II
EC:1.4.1.3	edgeR	negative	positive	0.272078000484135	BH	0.85607836120314	Glutamate dehydrogenase (NAD(P)(+))
EC:1.4.1.4	edgeR	negative	positive	0.943538132981149	BH	1	Glutamate dehydrogenase (NADP(+))
EC:1.4.1.9	edgeR	negative	positive	0.295895948595204	BH	0.911518391981199	Leucine dehydrogenase
EC:1.4.3.16	edgeR	negative	positive	0.997476609632219	BH	1	L-aspartate oxidase
EC:1.4.3.19	edgeR	negative	positive	0.0301292666340918	BH	0.154950514118186	Glycine oxidase
EC:1.4.3.21	edgeR	negative	positive	4.13200433470844e-28	BH	3.93349951388822e-26	Primary-amine oxidase
EC:1.4.3.4	edgeR	negative	positive	0.435935325442533	BH	1	Monoamine oxidase
EC:1.4.3.5	edgeR	negative	positive	0.719054283317192	BH	1	Pyridoxal 5'-phosphate synthase
EC:1.4.4.2	edgeR	negative	positive	0.868066754675017	BH	1	Glycine dehydrogenase (aminomethyl-transferring)
EC:1.4.7.1	edgeR	negative	positive	0.840882524058302	BH	1	Glutamate synthase (ferredoxin)
EC:1.4.9.1	edgeR	negative	positive	1	BH	1	Methylamine dehydrogenase (amicyanin)
EC:1.4.99.5	edgeR	negative	positive	1	BH	1	Glycine dehydrogenase (cyanide-forming)
EC:1.4.99.6	edgeR	negative	positive	0.000328497731471295	BH	0.00263371980341178	D-arginine dehydrogenase
EC:1.5.1.10	edgeR	negative	positive	0.000578021359876873	BH	0.00455470908469502	Saccharopine dehydrogenase (NADP(+), L-glutamate-forming)
EC:1.5.1.2	edgeR	negative	positive	0.974496610875624	BH	1	Pyrroline-5-carboxylate reductase
EC:1.5.1.20	edgeR	negative	positive	0.948844828081581	BH	1	Methylenetetrahydrofolate reductase (NAD(P)H)
EC:1.5.1.24	edgeR	negative	positive	0.577728410758114	BH	1	N(5)-(carboxyethyl)ornithine synthase
EC:1.5.1.28	edgeR	negative	positive	0.971249167382898	BH	1	Opine dehydrogenase
EC:1.5.1.3	edgeR	negative	positive	0.994463554898725	BH	1	Dihydrofolate reductase
EC:1.5.1.34	edgeR	negative	positive	0.44029862423506	BH	1	6,7-dihydropteridine reductase
EC:1.5.1.36	edgeR	negative	positive	3.61320227121143e-28	BH	3.93349951388822e-26	Flavin reductase (NADH)
EC:1.5.1.38	edgeR	negative	positive	0.845298929095839	BH	1	FMN reductase (NADPH)
EC:1.5.1.39	edgeR	negative	positive	0.91240845619236	BH	1	FMN reductase (NAD(P)H)
EC:1.5.1.41	edgeR	negative	positive	1.40945194177352e-08	BH	1.77243408568232e-07	Riboflavin reductase (NAD(P)H)
EC:1.5.1.5	edgeR	negative	positive	0.992563997033459	BH	1	Methylenetetrahydrofolate dehydrogenase (NADP(+))
EC:1.5.1.6	edgeR	negative	positive	0.00362056041344973	BH	0.0247151538895745	Formyltetrahydrofolate dehydrogenase
EC:1.5.1.7	edgeR	negative	positive	0.903887639006153	BH	1	Saccharopine dehydrogenase (NAD(+), L-lysine-forming)
EC:1.5.3.1	edgeR	negative	positive	0.0574668875676323	BH	0.261809443112092	Sarcosine oxidase
EC:1.5.3.19	edgeR	negative	positive	5.6338430443888e-06	BH	5.47287610026341e-05	4-methylaminobutanoate oxidase (formaldehyde-forming)
EC:1.5.5.1	edgeR	negative	positive	0.633993750386829	BH	1	Electron-transferring-flavoprotein dehydrogenase
EC:1.5.5.2	edgeR	negative	positive	0.373468209712634	BH	1	Proline dehydrogenase
EC:1.5.98.1	edgeR	negative	positive	0.340619578405819	BH	0.983298028228119	Methylenetetrahydromethanopterin dehydrogenase
EC:1.5.98.2	edgeR	negative	positive	0.340619578405819	BH	0.983298028228119	5,10-methylenetetrahydromethanopterin reductase
EC:1.5.99.15	edgeR	negative	positive	0.332877633923299	BH	0.983298028228119	Dihydromethanopterin reductase (acceptor)
EC:1.5.99.6	edgeR	negative	positive	3.78690117667259e-16	BH	1.0076450087494e-14	Spermidine dehydrogenase
EC:1.6.1.1	edgeR	negative	positive	1.40945194177352e-08	BH	1.77243408568232e-07	NAD(P)(+) transhydrogenase (Si-specific)
EC:1.6.1.2	edgeR	negative	positive	0.12740865030065	BH	0.508526699895638	NAD(P)(+) transhydrogenase (Re/Si-specific)
EC:1.6.3.3	edgeR	negative	positive	0.497327591719788	BH	1	NADH oxidase (H(2)O(2)-forming)
EC:1.6.3.4	edgeR	negative	positive	7.32549147160569e-18	BH	2.06916959105662e-16	NADH oxidase (H(2)O-forming)
EC:1.6.5.2	edgeR	negative	positive	0.0111684823201563	BH	0.064685594762798	NAD(P)H dehydrogenase (quinone)
EC:1.6.5.3	edgeR	negative	positive	0.868972177025768	BH	1	NADH:ubiquinone reductase (H(+)-translocating)
EC:1.6.5.5	edgeR	negative	positive	0.418357249710067	BH	1	NADPH:quinone reductase
EC:1.6.99.1	edgeR	negative	positive	0.3803924154884	BH	1	NADPH dehydrogenase
EC:1.6.99.3	edgeR	negative	positive	0.610376680259519	BH	1	NADH dehydrogenase
EC:1.7.1.13	edgeR	negative	positive	0.922428251743414	BH	1	PreQ(1) synthase
EC:1.7.1.15	edgeR	negative	positive	0.00168303896731003	BH	0.0123109941991283	Nitrite reductase (NADH)
EC:1.7.1.7	edgeR	negative	positive	0.320853878648865	BH	0.970490479735282	GMP reductase
EC:1.7.2.1	edgeR	negative	positive	0.0764623060311131	BH	0.332665388324938	Nitrite reductase (NO-forming)
EC:1.7.2.2	edgeR	negative	positive	0.905399806000833	BH	1	Nitrite reductase (cytochrome; ammonia-forming)
EC:1.7.2.3	edgeR	negative	positive	0.915302248885722	BH	1	Trimethylamine-N-oxide reductase (cytochrome c)
EC:1.7.2.4	edgeR	negative	positive	0.352721160415862	BH	1	Nitrous-oxide reductase
EC:1.7.2.5	edgeR	negative	positive	0.0693051829462523	BH	0.302962656879331	Nitric-oxide reductase (cytochrome c)
EC:1.7.7.1	edgeR	negative	positive	0.970071882568895	BH	1	Ferredoxin--nitrite reductase
EC:1.7.7.2	edgeR	negative	positive	6.02668324492677e-15	BH	1.27183798134317e-13	Ferredoxin--nitrate reductase
EC:1.7.99.1	edgeR	negative	positive	0.963246895666882	BH	1	Hydroxylamine reductase
EC:1.7.99.4	edgeR	negative	positive	0.208777372142174	BH	0.73572985653173	Nitrate reductase
EC:1.8.1.15	edgeR	negative	positive	0.0685296890549616	BH	0.301006002643324	Mycothione reductase
EC:1.8.1.2	edgeR	negative	positive	0.635634979110482	BH	1	Assimilatory sulfite reductase (NADPH)
EC:1.8.1.4	edgeR	negative	positive	0.962810804719787	BH	1	Dihydrolipoyl dehydrogenase
EC:1.8.1.7	edgeR	negative	positive	0.0139056705120534	BH	0.079042758700093	Glutathione-disulfide reductase
EC:1.8.1.8	edgeR	negative	positive	0.87490847112156	BH	1	Protein-disulfide reductase
EC:1.8.1.9	edgeR	negative	positive	0.933459646684978	BH	1	Thioredoxin-disulfide reductase
EC:1.8.2.2	edgeR	negative	positive	0.0489671997433109	BH	0.229968782083215	Thiosulfate dehydrogenase
EC:1.8.2.3	edgeR	negative	positive	0.0985490591444114	BH	0.410285878886937	Sulfide-cytochrome-c reductase (flavocytochrome c)
EC:1.8.4.11	edgeR	negative	positive	0.981455888918365	BH	1	Peptide-methionine (S)-S-oxide reductase
EC:1.8.4.12	edgeR	negative	positive	0.958811167337928	BH	1	Peptide-methionine (R)-S-oxide reductase
EC:1.8.4.8	edgeR	negative	positive	0.916120364499771	BH	1	Phosphoadenylyl-sulfate reductase (thioredoxin)
EC:1.8.5.2	edgeR	negative	positive	0.724925086587823	BH	1	Thiosulfate dehydrogenase (quinone)
EC:1.8.5.3	edgeR	negative	positive	0.477839359904978	BH	1	Dimethylsulfoxide reductase
EC:1.8.7.1	edgeR	negative	positive	0.348896613704672	BH	1	Assimilatory sulfite reductase (ferredoxin)
EC:1.8.7.2	edgeR	negative	positive	6.02668324492677e-15	BH	1.27183798134317e-13	Ferredoxin:thioredoxin reductase
EC:1.8.98.1	edgeR	negative	positive	0.60600303354074	BH	1	CoB--CoM heterodisulfide reductase
EC:1.8.99.2	edgeR	negative	positive	0.442587450885606	BH	1	Adenylyl-sulfate reductase
EC:1.8.99.3	edgeR	negative	positive	0.150504344929902	BH	0.569387418118971	Hydrogensulfite reductase
EC:1.8.99.5	edgeR	negative	positive	0.150504344929902	BH	0.569387418118971	Dissimilatory sulfite reductase
EC:1.9.3.1	edgeR	negative	positive	0.354550693152219	BH	1	Cytochrome-c oxidase
EC:1.97.1.4	edgeR	negative	positive	0.967465254748956	BH	1	[Formate-C-acetyltransferase]-activating enzyme
EC:1.97.1.9	edgeR	negative	positive	0.941874953483514	BH	1	Selenate reductase
EC:2.1.1.10	edgeR	negative	positive	0.768246504069268	BH	1	Homocysteine S-methyltransferase
EC:2.1.1.104	edgeR	negative	positive	0.0120104897908993	BH	0.069126204564549	Caffeoyl-CoA O-methyltransferase
EC:2.1.1.107	edgeR	negative	positive	0.866426533974219	BH	1	Uroporphyrinogen-III C-methyltransferase
EC:2.1.1.11	edgeR	negative	positive	0.00262842731540443	BH	0.0187046222910176	Magnesium protoporphyrin IX methyltransferase
EC:2.1.1.113	edgeR	negative	positive	3.09905987775513e-05	BH	0.000278915388997962	Site-specific DNA-methyltransferase (cytosine-N(4)-specific)
EC:2.1.1.13	edgeR	negative	positive	0.951978805372169	BH	1	Methionine synthase
EC:2.1.1.130	edgeR	negative	positive	0.976965714225139	BH	1	Precorrin-2 C(20)-methyltransferase
EC:2.1.1.131	edgeR	negative	positive	0.953593346666282	BH	1	Precorrin-3B C(17)-methyltransferase
EC:2.1.1.132	edgeR	negative	positive	0.863338954727075	BH	1	Precorrin-6B C(5,15)-methyltransferase (decarboxylating)
EC:2.1.1.133	edgeR	negative	positive	0.951764499003234	BH	1	Precorrin-4 C(11)-methyltransferase
EC:2.1.1.14	edgeR	negative	positive	0.399848242566382	BH	1	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase
EC:2.1.1.144	edgeR	negative	positive	0.150773826777617	BH	0.569387418118971	Trans-aconitate 2-methyltransferase
EC:2.1.1.148	edgeR	negative	positive	0.876385271867527	BH	1	Thymidylate synthase (FAD)
EC:2.1.1.151	edgeR	negative	positive	0.976965714225139	BH	1	Cobalt-factor II C(20)-methyltransferase
EC:2.1.1.152	edgeR	negative	positive	0.0386341323201664	BH	0.190678136935015	Precorrin-6A synthase (deacetylating)
EC:2.1.1.157	edgeR	negative	positive	0.000328497731471295	BH	0.00263371980341178	Sarcosine/dimethylglycine N-methyltransferase
EC:2.1.1.163	edgeR	negative	positive	0.94869662760522	BH	1	Demethylmenaquinone methyltransferase
EC:2.1.1.166	edgeR	negative	positive	0.232479555955691	BH	0.793368893558827	23S rRNA (uridine(2552)-2'-O)-methyltransferase
EC:2.1.1.17	edgeR	negative	positive	1	BH	1	Phosphatidylethanolamine N-methyltransferase
EC:2.1.1.170	edgeR	negative	positive	0.978189261689529	BH	1	16S rRNA (guanine(527)-N(7))-methyltransferase
EC:2.1.1.171	edgeR	negative	positive	0.764922723464288	BH	1	16S rRNA (guanine(966)-N(2))-methyltransferase
EC:2.1.1.172	edgeR	negative	positive	0.233483941600157	BH	0.795318212945989	16S rRNA (guanine(1207)-N(2))-methyltransferase
EC:2.1.1.173	edgeR	negative	positive	0.200238743114826	BH	0.709726510345213	23S rRNA (guanine(2445)-N(2))-methyltransferase
EC:2.1.1.174	edgeR	negative	positive	1.06478654749291e-08	BH	1.46988579037367e-07	23S rRNA (guanine(1835)-N(2))-methyltransferase
EC:2.1.1.176	edgeR	negative	positive	0.92383402441205	BH	1	16S rRNA (cytosine(967)-C(5))-methyltransferase
EC:2.1.1.177	edgeR	negative	positive	0.987397784306096	BH	1	23S rRNA (pseudouridine(1915)-N(3))-methyltransferase
EC:2.1.1.178	edgeR	negative	positive	0.0254792876483391	BH	0.133276273852851	16S rRNA (cytosine(1407)-C(5))-methyltransferase
EC:2.1.1.181	edgeR	negative	positive	0.993113778785256	BH	1	23S rRNA (adenine(1618)-N(6))-methyltransferase
EC:2.1.1.182	edgeR	negative	positive	0.994280585484645	BH	1	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase
EC:2.1.1.184	edgeR	negative	positive	0.509728243710941	BH	1	23S rRNA (adenine(2085)-N(6))-dimethyltransferase
EC:2.1.1.185	edgeR	negative	positive	0.980409055486302	BH	1	23S rRNA (guanosine(2251)-2'-O)-methyltransferase
EC:2.1.1.186	edgeR	negative	positive	0.0277860125215104	BH	0.143704560533783	23S rRNA (cytidine(2498)-2'-O)-methyltransferase
EC:2.1.1.187	edgeR	negative	positive	0.946714499783342	BH	1	23S rRNA (guanine(745)-N(1))-methyltransferase
EC:2.1.1.189	edgeR	negative	positive	3.33178029544146e-05	BH	0.000298397493777099	23S rRNA (uracil(747)-C(5))-methyltransferase
EC:2.1.1.190	edgeR	negative	positive	0.981373867332184	BH	1	23S rRNA (uracil(1939)-C(5))-methyltransferase
EC:2.1.1.191	edgeR	negative	positive	0.908196190850429	BH	1	23S rRNA (cytosine(1962)-C(5))-methyltransferase
EC:2.1.1.192	edgeR	negative	positive	0.976314470603948	BH	1	23S rRNA (adenine(2503)-C(2))-methyltransferase
EC:2.1.1.193	edgeR	negative	positive	0.984929325217976	BH	1	16S rRNA (uracil(1498)-N(3))-methyltransferase
EC:2.1.1.195	edgeR	negative	positive	0.9591444110852	BH	1	Cobalt-precorrin-5B (C(1))-methyltransferase
EC:2.1.1.196	edgeR	negative	positive	0.0492776595565902	BH	0.230224371046356	Cobalt-precorrin-6B (C(15))-methyltransferase (decarboxylating)
EC:2.1.1.197	edgeR	negative	positive	0.980803024875085	BH	1	Malonyl-[acyl-carrier protein] O-methyltransferase
EC:2.1.1.198	edgeR	negative	positive	0.944431204990759	BH	1	16S rRNA (cytidine(1402)-2'-O)-methyltransferase
EC:2.1.1.199	edgeR	negative	positive	0.975507246719182	BH	1	16S rRNA (cytosine(1402)-N(4))-methyltransferase
EC:2.1.1.200	edgeR	negative	positive	0.083657478556825	BH	0.356369212599375	tRNA (cytidine(32)/uridine(32)-2'-O)-methyltransferase
EC:2.1.1.201	edgeR	negative	positive	0.94869662760522	BH	1	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase
EC:2.1.1.206	edgeR	negative	positive	0.187456520464402	BH	0.677500337741421	tRNA (cytidine(56)-2'-O)-methyltransferase
EC:2.1.1.207	edgeR	negative	positive	0.960308715551914	BH	1	tRNA (cytidine(34)-2'-O)-methyltransferase
EC:2.1.1.210	edgeR	negative	positive	0.0386341323201664	BH	0.190678136935015	Demethylspheroidene O-methyltransferase
EC:2.1.1.213	edgeR	negative	positive	0.249296240471881	BH	0.801590013146013	tRNA (guanine(10)-N(2))-dimethyltransferase
EC:2.1.1.215	edgeR	negative	positive	0.249296240471881	BH	0.801590013146013	tRNA (guanine(26)-N(2)/guanine(27)-N(2))-dimethyltransferase
EC:2.1.1.216	edgeR	negative	positive	0.249296240471881	BH	0.801590013146013	tRNA (guanine(26)-N(2))-dimethyltransferase
EC:2.1.1.217	edgeR	negative	positive	0.968665110983234	BH	1	tRNA (adenine(22)-N(1))-methyltransferase
EC:2.1.1.219	edgeR	negative	positive	0.167539653327282	BH	0.617676312266847	tRNA (adenine(57)-N(1)/adenine(58)-N(1))-methyltransferase
EC:2.1.1.220	edgeR	negative	positive	0.167539653327282	BH	0.617676312266847	tRNA (adenine(58)-N(1))-methyltransferase
EC:2.1.1.222	edgeR	negative	positive	0.713135310117835	BH	1	2-polyprenyl-6-hydroxyphenol methylase
