feature	method	group1	group2	p_values	adj_method	p_adjust	description
K01779	limma voom	negative	positive	0.904008505744924	BH	0.946660584280092	racD; aspartate racemase [EC:5.1.1.13]
K01782	limma voom	negative	positive	0.0166580645273077	BH	0.127507003683034	fadJ; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase [EC:1.1.1.35 4.2.1.17 5.1.2.3]
K01783	limma voom	negative	positive	0.0123042263662461	BH	0.127507003683034	rpe, RPE; ribulose-phosphate 3-epimerase [EC:5.1.3.1]
K01784	limma voom	negative	positive	0.0166290703507261	BH	0.127507003683034	galE, GALE; UDP-glucose 4-epimerase [EC:5.1.3.2]
K01785	limma voom	negative	positive	0.20783905760993	BH	0.505934917130148	galM, GALM; aldose 1-epimerase [EC:5.1.3.3]
K01787	limma voom	negative	positive	0.09348670517219	BH	0.321280058042237	RENBP; N-acylglucosamine 2-epimerase [EC:5.1.3.8]
K01788	limma voom	negative	positive	0.511442072447714	BH	0.736486227352235	nanE; N-acylglucosamine-6-phosphate 2-epimerase [EC:5.1.3.9]
K01790	limma voom	negative	positive	0.0551584242666834	BH	0.242840264358983	rfbC, rmlC; dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]
K01791	limma voom	negative	positive	0.972680317497094	BH	0.98525808022335	wecB; UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing) [EC:5.1.3.14]
K01792	limma voom	negative	positive	0.0687486505056471	BH	0.271879776433336	E5.1.3.15; glucose-6-phosphate 1-epimerase [EC:5.1.3.15]
K01795	limma voom	negative	positive	0.888973784259795	BH	0.943295563497489	algG; mannuronan 5-epimerase [EC:5.1.3.37]
K01799	limma voom	negative	positive	0.514925579399029	BH	0.739063962914745	nicE, maiA; maleate isomerase [EC:5.2.1.1]
K01800	limma voom	negative	positive	0.888973784259795	BH	0.943295563497489	maiA, GSTZ1; maleylacetoacetate isomerase [EC:5.2.1.2]
K01801	limma voom	negative	positive	0.385749195991808	BH	0.680996124677823	nagL; maleylpyruvate isomerase [EC:5.2.1.4]
K01802	limma voom	negative	positive	0.714292952536341	BH	0.875896614333299	E5.2.1.8; peptidylprolyl isomerase [EC:5.2.1.8]
K01803	limma voom	negative	positive	0.726312206201065	BH	0.883137826843484	TPI, tpiA; triosephosphate isomerase (TIM) [EC:5.3.1.1]
K01804	limma voom	negative	positive	0.810880876802555	BH	0.93041918446265	araA; L-arabinose isomerase [EC:5.3.1.4]
K01805	limma voom	negative	positive	0.945818403036566	BH	0.969203437486773	xylA; xylose isomerase [EC:5.3.1.5]
K01807	limma voom	negative	positive	0.395171092085868	BH	0.689228419294253	rpiA; ribose 5-phosphate isomerase A [EC:5.3.1.6]
K01808	limma voom	negative	positive	0.0444755809160865	BH	0.219605740763481	rpiB; ribose 5-phosphate isomerase B [EC:5.3.1.6]
K01809	limma voom	negative	positive	0.187592280443957	BH	0.476802016624969	manA, MPI; mannose-6-phosphate isomerase [EC:5.3.1.8]
K01810	limma voom	negative	positive	0.00501263271620587	BH	0.0754364184630982	GPI, pgi; glucose-6-phosphate isomerase [EC:5.3.1.9]
K01811	limma voom	negative	positive	0.161994621305536	BH	0.438484137244565	xylS, yicI; alpha-D-xyloside xylohydrolase [EC:3.2.1.177]
K01812	limma voom	negative	positive	0.729535710987856	BH	0.884066480391868	uxaC; glucuronate isomerase [EC:5.3.1.12]
K01813	limma voom	negative	positive	0.369954260423215	BH	0.665740943363232	rhaA; L-rhamnose isomerase [EC:5.3.1.14]
K01814	limma voom	negative	positive	0.0217174755347804	BH	0.148593253659024	hisA; phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [EC:5.3.1.16]
K01815	limma voom	negative	positive	0.108141592277283	BH	0.35004076282848	kduI; 4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase [EC:5.3.1.17]
K01816	limma voom	negative	positive	0.6441398376732	BH	0.836136479325101	hyi, gip; hydroxypyruvate isomerase [EC:5.3.1.22]
K01817	limma voom	negative	positive	0.922300202814777	BH	0.956424684181651	trpF; phosphoribosylanthranilate isomerase [EC:5.3.1.24]
K01818	limma voom	negative	positive	0.877831009144976	BH	0.943295563497489	fucI; L-fucose/D-arabinose isomerase [EC:5.3.1.25 5.3.1.3]
K01819	limma voom	negative	positive	0.185270914666241	BH	0.473840639853802	E5.3.1.26, lacA, lacB; galactose-6-phosphate isomerase [EC:5.3.1.26]
K01820	limma voom	negative	positive	0.368007141061954	BH	0.664940590557638	rhaA; L-rhamnose isomerase / sugar isomerase [EC:5.3.1.14 5.3.1.-]
K01821	limma voom	negative	positive	0.984410625141942	BH	0.99091611943841	praC, xylH; 4-oxalocrotonate tautomerase [EC:5.3.2.6]
K01823	limma voom	negative	positive	0.0840619460574591	BH	0.300773504514752	idi, IDI; isopentenyl-diphosphate Delta-isomerase [EC:5.3.3.2]
K01825	limma voom	negative	positive	0.0166580645273077	BH	0.127507003683034	fadB; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 4.2.1.17 5.1.2.3 5.3.3.8]
K01826	limma voom	negative	positive	0.00104840966559521	BH	0.0424154675399569	hpaF, hpcD; 5-carboxymethyl-2-hydroxymuconate isomerase [EC:5.3.3.10]
K01834	limma voom	negative	positive	0.969530373024236	BH	0.983534879491629	PGAM, gpmA; 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]
K01835	limma voom	negative	positive	0.112023051166132	BH	0.356861753193465	pgm; phosphoglucomutase [EC:5.4.2.2]
K01838	limma voom	negative	positive	0.512400213846395	BH	0.736997482721627	pgmB; beta-phosphoglucomutase [EC:5.4.2.6]
K01839	limma voom	negative	positive	0.742091926115055	BH	0.891677810926841	deoB; phosphopentomutase [EC:5.4.2.7]
K01840	limma voom	negative	positive	0.263198575621433	BH	0.566822132862007	manB; phosphomannomutase [EC:5.4.2.8]
K01841	limma voom	negative	positive	0.0375061447099598	BH	0.206638903677055	pepM; phosphoenolpyruvate phosphomutase [EC:5.4.2.9]
K01843	limma voom	negative	positive	0.181952972295696	BH	0.467704106321709	kamA; lysine 2,3-aminomutase [EC:5.4.3.2]
K01844	limma voom	negative	positive	0.277079474360203	BH	0.582973687445193	kamD; beta-lysine 5,6-aminomutase alpha subunit [EC:5.4.3.3]
K01845	limma voom	negative	positive	0.202688108744082	BH	0.496760667639928	hemL; glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]
K01846	limma voom	negative	positive	0.113234010745831	BH	0.359221082895653	glmS, mutS, mamA; methylaspartate mutase sigma subunit [EC:5.4.99.1]
K01847	limma voom	negative	positive	0.452530587773421	BH	0.691240472823901	MUT; methylmalonyl-CoA mutase [EC:5.4.99.2]
K01848	limma voom	negative	positive	0.259769161823325	BH	0.563032840986348	E5.4.99.2A, mcmA1; methylmalonyl-CoA mutase, N-terminal domain [EC:5.4.99.2]
K01849	limma voom	negative	positive	0.15208292251003	BH	0.425080812688144	E5.4.99.2B, mcmA2; methylmalonyl-CoA mutase, C-terminal domain [EC:5.4.99.2]
K01851	limma voom	negative	positive	0.888973784259795	BH	0.943295563497489	pchA; salicylate biosynthesis isochorismate synthase [EC:5.4.4.2]
K01854	limma voom	negative	positive	0.0348263131190964	BH	0.195757840991425	glf; UDP-galactopyranose mutase [EC:5.4.99.9]
K01856	limma voom	negative	positive	0.00714716550859947	BH	0.0909774609532141	catB; muconate cycloisomerase [EC:5.5.1.1]
K01857	limma voom	negative	positive	0.100343494802633	BH	0.334660891508781	pcaB; 3-carboxy-cis,cis-muconate cycloisomerase [EC:5.5.1.2]
K01858	limma voom	negative	positive	0.973975621657512	BH	0.985753031029882	INO1, ISYNA1; myo-inositol-1-phosphate synthase [EC:5.5.1.4]
K01866	limma voom	negative	positive	0.00205183202199034	BH	0.052951309513154	YARS, tyrS; tyrosyl-tRNA synthetase [EC:6.1.1.1]
K01867	limma voom	negative	positive	0.00101227756451957	BH	0.0424154675399569	WARS, trpS; tryptophanyl-tRNA synthetase [EC:6.1.1.2]
K01868	limma voom	negative	positive	0.000294860962375251	BH	0.0209488427920091	TARS, thrS; threonyl-tRNA synthetase [EC:6.1.1.3]
K01869	limma voom	negative	positive	0.00265487250868916	BH	0.0535355479474943	LARS, leuS; leucyl-tRNA synthetase [EC:6.1.1.4]
K01870	limma voom	negative	positive	0.00208121518214444	BH	0.052951309513154	IARS, ileS; isoleucyl-tRNA synthetase [EC:6.1.1.5]
K01872	limma voom	negative	positive	2.78745551891244e-06	BH	0.000362369217458617	AARS, alaS; alanyl-tRNA synthetase [EC:6.1.1.7]
K01873	limma voom	negative	positive	0.0093213097827216	BH	0.107237078395799	VARS, valS; valyl-tRNA synthetase [EC:6.1.1.9]
K01874	limma voom	negative	positive	0.0759036722533006	BH	0.289857148417292	MARS, metG; methionyl-tRNA synthetase [EC:6.1.1.10]
K01875	limma voom	negative	positive	0.000585229001725014	BH	0.0347160116557266	SARS, serS; seryl-tRNA synthetase [EC:6.1.1.11]
K01876	limma voom	negative	positive	0.000127464016820051	BH	0.0108167380940349	DARS2, aspS; aspartyl-tRNA synthetase [EC:6.1.1.12]
K01878	limma voom	negative	positive	0.320978076078916	BH	0.628948768078689	glyQ; glycyl-tRNA synthetase alpha chain [EC:6.1.1.14]
K01879	limma voom	negative	positive	0.329999776235983	BH	0.638473284611101	glyS; glycyl-tRNA synthetase beta chain [EC:6.1.1.14]
K01880	limma voom	negative	positive	0.368881833104575	BH	0.665121061226853	GARS, glyS1; glycyl-tRNA synthetase [EC:6.1.1.14]
K01881	limma voom	negative	positive	0.00249876632761866	BH	0.052951309513154	PARS, proS; prolyl-tRNA synthetase [EC:6.1.1.15]
K01883	limma voom	negative	positive	0.00471003800683803	BH	0.0727846336416493	CARS, cysS; cysteinyl-tRNA synthetase [EC:6.1.1.16]
K01885	limma voom	negative	positive	0.0298972114035827	BH	0.175279587425727	EARS, gltX; glutamyl-tRNA synthetase [EC:6.1.1.17]
K01886	limma voom	negative	positive	0.256304928848918	BH	0.558894759195892	QARS, glnS; glutaminyl-tRNA synthetase [EC:6.1.1.18]
K01887	limma voom	negative	positive	0.00374082470875244	BH	0.0632823205122573	RARS, argS; arginyl-tRNA synthetase [EC:6.1.1.19]
K01889	limma voom	negative	positive	0.000733012618732343	BH	0.038945279134388	FARSA, pheS; phenylalanyl-tRNA synthetase alpha chain [EC:6.1.1.20]
K01890	limma voom	negative	positive	0.00460898815690506	BH	0.07259088884243	FARSB, pheT; phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20]
K01892	limma voom	negative	positive	0.00232535026240217	BH	0.052951309513154	HARS, hisS; histidyl-tRNA synthetase [EC:6.1.1.21]
K01893	limma voom	negative	positive	0.4973707687238	BH	0.727192006916109	NARS, asnS; asparaginyl-tRNA synthetase [EC:6.1.1.22]
K01894	limma voom	negative	positive	0.241325908883791	BH	0.539714971917995	gluQ; glutamyl-Q tRNA(Asp) synthetase [EC:6.1.1.-]
K01895	limma voom	negative	positive	0.420303774446966	BH	0.689228419294253	ACSS1_2, acs; acetyl-CoA synthetase [EC:6.2.1.1]
K01897	limma voom	negative	positive	0.564347626976423	BH	0.78274529398692	ACSL, fadD; long-chain acyl-CoA synthetase [EC:6.2.1.3]
K01902	limma voom	negative	positive	0.09530727041793	BH	0.323515234585307	sucD; succinyl-CoA synthetase alpha subunit [EC:6.2.1.5]
K01903	limma voom	negative	positive	0.098460674466651	BH	0.3301837107526	sucC; succinyl-CoA synthetase beta subunit [EC:6.2.1.5]
K01905	limma voom	negative	positive	0.365916928435545	BH	0.664309154068306	acdA; acetate---CoA ligase (ADP-forming) subunit alpha [EC:6.2.1.13]
K01906	limma voom	negative	positive	0.336198032391175	BH	0.642179218333459	bioW; 6-carboxyhexanoate--CoA ligase [EC:6.2.1.14]
K01907	limma voom	negative	positive	0.498507866645521	BH	0.728166563744101	AACS, acsA; acetoacetyl-CoA synthetase [EC:6.2.1.16]
K01908	limma voom	negative	positive	0.874399702146145	BH	0.943295563497489	ACSS3, prpE; propionyl-CoA synthetase [EC:6.2.1.17]
K01909	limma voom	negative	positive	0.590817864663566	BH	0.805066457350706	mbtM; long-chain-fatty-acid--[acyl-carrier-protein] ligase [EC:6.2.1.20]
K01910	limma voom	negative	positive	0.500254971471495	BH	0.730011434366094	citC; [citrate (pro-3S)-lyase] ligase [EC:6.2.1.22]
K01911	limma voom	negative	positive	0.53909371117608	BH	0.759829890492699	menE; o-succinylbenzoate---CoA ligase [EC:6.2.1.26]
K01912	limma voom	negative	positive	0.878312996121961	BH	0.943295563497489	paaK; phenylacetate-CoA ligase [EC:6.2.1.30]
K01914	limma voom	negative	positive	0.866354029143363	BH	0.943295563497489	asnA; aspartate--ammonia ligase [EC:6.3.1.1]
K01915	limma voom	negative	positive	0.0695236139419073	BH	0.273880903407514	glnA, GLUL; glutamine synthetase [EC:6.3.1.2]
K01916	limma voom	negative	positive	0.139920906542466	BH	0.402503172775173	nadE; NAD+ synthase [EC:6.3.1.5]
K01918	limma voom	negative	positive	0.374363183431763	BH	0.671358216982344	panC; pantoate--beta-alanine ligase [EC:6.3.2.1]
K01919	limma voom	negative	positive	0.260559142782197	BH	0.564123722038567	gshA; glutamate--cysteine ligase [EC:6.3.2.2]
K01920	limma voom	negative	positive	0.693979666073312	BH	0.862358299716887	gshB; glutathione synthase [EC:6.3.2.3]
K01921	limma voom	negative	positive	0.00234290930886678	BH	0.052951309513154	ddl; D-alanine-D-alanine ligase [EC:6.3.2.4]
K01922	limma voom	negative	positive	0.582731469958451	BH	0.798137027896466	PPCS, COAB; phosphopantothenate---cysteine ligase (ATP) [EC:6.3.2.51]
K01923	limma voom	negative	positive	0.00407281529084087	BH	0.0665371695910099	purC; phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]
K01924	limma voom	negative	positive	0.00455616381751687	BH	0.0725069488342133	murC; UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8]
K01925	limma voom	negative	positive	0.00420066330418089	BH	0.0681885393304866	murD; UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9]
K01926	limma voom	negative	positive	0.306389641732827	BH	0.615574424366669	rex; redox-sensing transcriptional repressor
K01928	limma voom	negative	positive	0.0468120213702669	BH	0.226277577425327	murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]
K01929	limma voom	negative	positive	0.00481702121995327	BH	0.0735799991347862	murF; UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10]
K01933	limma voom	negative	positive	0.00977872852659357	BH	0.111214687336316	purM; phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1]
K01934	limma voom	negative	positive	0.0038599567726735	BH	0.0640878692419432	MTHFS; 5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2]
K01935	limma voom	negative	positive	0.990577053668491	BH	0.994156668514205	bioD; dethiobiotin synthetase [EC:6.3.3.3]
K01937	limma voom	negative	positive	0.00201669113293131	BH	0.052951309513154	pyrG, CTPS; CTP synthase [EC:6.3.4.2]
K01938	limma voom	negative	positive	0.14609665756596	BH	0.413838932650911	fhs; formate--tetrahydrofolate ligase [EC:6.3.4.3]
K01939	limma voom	negative	positive	0.00011767404509077	BH	0.0101265974014733	purA, ADSS; adenylosuccinate synthase [EC:6.3.4.4]
K01940	limma voom	negative	positive	0.0267866698986615	BH	0.168554637570362	argG, ASS1; argininosuccinate synthase [EC:6.3.4.5]
K01941	limma voom	negative	positive	0.00565416025873764	BH	0.0792571591188816	E6.3.4.6; urea carboxylase [EC:6.3.4.6]
K01945	limma voom	negative	positive	0.00286667081359725	BH	0.0546278615701996	purD; phosphoribosylamine---glycine ligase [EC:6.3.4.13]
K01950	limma voom	negative	positive	0.0204961770967976	BH	0.14377915276858	E6.3.5.1, NADSYN1, QNS1, nadE; NAD+ synthase (glutamine-hydrolysing) [EC:6.3.5.1]
K01951	limma voom	negative	positive	0.618274893875935	BH	0.818494973878524	guaA, GMPS; GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]
K01952	limma voom	negative	positive	0.0132640548378094	BH	0.127507003683034	PFAS, purL; phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]
K01953	limma voom	negative	positive	0.340016123338269	BH	0.646209403076938	asnB, ASNS; asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]
K01955	limma voom	negative	positive	0.000150963535515395	BH	0.0122984960266542	carB, CPA2; carbamoyl-phosphate synthase large subunit [EC:6.3.5.5]
K01956	limma voom	negative	positive	0.000893799137666497	BH	0.0424154675399569	carA, CPA1; carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]
K01958	limma voom	negative	positive	0.622447273284797	BH	0.820352208751102	PC, pyc; pyruvate carboxylase [EC:6.4.1.1]
K01959	limma voom	negative	positive	0.989396306727027	BH	0.993583912461715	pycA; pyruvate carboxylase subunit A [EC:6.4.1.1]
K01960	limma voom	negative	positive	0.129480762056946	BH	0.386670310932522	pycB; pyruvate carboxylase subunit B [EC:6.4.1.1]
K01961	limma voom	negative	positive	0.735134438978039	BH	0.887857565162249	accC; acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]
K01962	limma voom	negative	positive	0.472194179844421	BH	0.708001580085745	accA; acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15]
K01963	limma voom	negative	positive	0.835426076724618	BH	0.943295563497489	accD; acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15]
K01965	limma voom	negative	positive	0.605714599542212	BH	0.810183056743195	PCCA, pccA; propionyl-CoA carboxylase alpha chain [EC:6.4.1.3]
K01966	limma voom	negative	positive	0.245932112878984	BH	0.546615209054417	PCCB, pccB; propionyl-CoA carboxylase beta chain [EC:6.4.1.3 2.1.3.15]
K01968	limma voom	negative	positive	0.668164960132531	BH	0.850988659040545	E6.4.1.4A; 3-methylcrotonyl-CoA carboxylase alpha subunit [EC:6.4.1.4]
K01969	limma voom	negative	positive	0.668164960132531	BH	0.850988659040545	E6.4.1.4B; 3-methylcrotonyl-CoA carboxylase beta subunit [EC:6.4.1.4]
K01971	limma voom	negative	positive	0.307818112472403	BH	0.616801225604027	ligD; bifunctional non-homologous end joining protein LigD [EC:6.5.1.1]
K01972	limma voom	negative	positive	0.00312881864397096	BH	0.0569199435870706	E6.5.1.2, ligA, ligB; DNA ligase (NAD+) [EC:6.5.1.2]
K01974	limma voom	negative	positive	0.407285829983044	BH	0.689228419294253	RTCA, rtcA; RNA 3'-terminal phosphate cyclase (ATP) [EC:6.5.1.4]
K01975	limma voom	negative	positive	0.199760085520785	BH	0.493726879662752	thpR; RNA 2',3'-cyclic 3'-phosphodiesterase [EC:3.1.4.58]
K01989	limma voom	negative	positive	0.481736476793122	BH	0.71588291690195	K01989; putative tryptophan/tyrosine transport system substrate-binding protein
K01990	limma voom	negative	positive	0.808484792018239	BH	0.930237203707541	ABC-2.A; ABC-2 type transport system ATP-binding protein
K01991	limma voom	negative	positive	0.848039372213257	BH	0.943295563497489	wza, gfcE; polysaccharide biosynthesis/export protein
K01992	limma voom	negative	positive	3.27274754284446e-41	BH	6.66549582892655e-38	ABC-2.P; ABC-2 type transport system permease protein
K01993	limma voom	negative	positive	0.363543945049533	BH	0.664309154068306	ABC-2.TX; HlyD family secretion protein
K01994	limma voom	negative	positive	0.723081768732027	BH	0.881314503680967	gerE; LuxR family transcriptional regulator, transcriptional regulator of spore coat protein
K01995	limma voom	negative	positive	0.00973229597138159	BH	0.110940911166309	livG; branched-chain amino acid transport system ATP-binding protein
K01996	limma voom	negative	positive	0.0130488818317198	BH	0.127507003683034	livF; branched-chain amino acid transport system ATP-binding protein
K01997	limma voom	negative	positive	0.0035852175379096	BH	0.0623122072061264	livH; branched-chain amino acid transport system permease protein
K01998	limma voom	negative	positive	0.00565566634629008	BH	0.0792571591188816	livM; branched-chain amino acid transport system permease protein
K01999	limma voom	negative	positive	0.00385343978375358	BH	0.0640878692419432	livK; branched-chain amino acid transport system substrate-binding protein
K02000	limma voom	negative	positive	0.382212114480911	BH	0.677688920336148	proV; glycine betaine/proline transport system ATP-binding protein [EC:7.6.2.9]
K02001	limma voom	negative	positive	0.314503534544129	BH	0.622720185969647	proW; glycine betaine/proline transport system permease protein
K02002	limma voom	negative	positive	0.32933372829908	BH	0.637992733008046	proX; glycine betaine/proline transport system substrate-binding protein
K02003	limma voom	negative	positive	1.26834756845018e-06	BH	0.000172213414294013	ABC.CD.A; putative ABC transport system ATP-binding protein
K02004	limma voom	negative	positive	0.000206825231189807	BH	0.0159962299059458	ABC.CD.P; putative ABC transport system permease protein
K02005	limma voom	negative	positive	0.806595438963971	BH	0.928641065021644	ABC.CD.TX; HlyD family secretion protein
K02006	limma voom	negative	positive	0.302804225798509	BH	0.61425425618489	cbiO; cobalt/nickel transport system ATP-binding protein
K02007	limma voom	negative	positive	0.502204459288265	BH	0.731281903970976	cbiM; cobalt/nickel transport system permease protein
K02008	limma voom	negative	positive	0.378219799751669	BH	0.673758883227565	cbiQ; cobalt/nickel transport system permease protein
K02009	limma voom	negative	positive	0.161628996879729	BH	0.438484137244565	cbiN; cobalt/nickel transport protein
K02010	limma voom	negative	positive	0.56215569547278	BH	0.780984833865095	afuC, fbpC; iron(III) transport system ATP-binding protein [EC:7.2.2.7]
K02011	limma voom	negative	positive	0.843334692709673	BH	0.943295563497489	afuB, fbpB; iron(III) transport system permease protein
K02012	limma voom	negative	positive	0.753111142264366	BH	0.896831074125664	afuA, fbpA; iron(III) transport system substrate-binding protein
K02013	limma voom	negative	positive	6.35781854529769e-16	BH	4.85578391397111e-13	ABC.FEV.A; iron complex transport system ATP-binding protein [EC:7.2.2.-]
K02014	limma voom	negative	positive	0.0131578592225915	BH	0.127507003683034	TC.FEV.OM; iron complex outermembrane recepter protein
K02015	limma voom	negative	positive	4.67476499540265e-14	BH	2.85628141219102e-11	ABC.FEV.P; iron complex transport system permease protein
K02016	limma voom	negative	positive	1.67869668874872e-07	BH	3.01671669654549e-05	ABC.FEV.S; iron complex transport system substrate-binding protein
K02017	limma voom	negative	positive	0.978023180678147	BH	0.987936057622686	modC; molybdate transport system ATP-binding protein [EC:7.3.2.5]
K02018	limma voom	negative	positive	0.773377286091727	BH	0.906534751369835	modB; molybdate transport system permease protein
K02019	limma voom	negative	positive	0.162047461569735	BH	0.438484137244565	modE; molybdate transport system regulatory protein
K02020	limma voom	negative	positive	0.871483375991576	BH	0.943295563497489	modA; molybdate transport system substrate-binding protein
K02021	limma voom	negative	positive	0.333054895578257	BH	0.640352195832507	ABC.MR; putative ABC transport system ATP-binding protein
K02022	limma voom	negative	positive	0.814252592859321	BH	0.932992191353312	ABC.MR.TX; HlyD family secretion protein
K02024	limma voom	negative	positive	0.0600253132907042	BH	0.249153983835736	lamB; maltoporin
K02025	limma voom	negative	positive	0.0422851261707823	BH	0.213740178893734	ABC.MS.P; multiple sugar transport system permease protein
K02026	limma voom	negative	positive	0.301333692607584	BH	0.613103184093353	ABC.MS.P1; multiple sugar transport system permease protein
K02027	limma voom	negative	positive	0.0839704340453867	BH	0.300747603686207	ABC.MS.S; multiple sugar transport system substrate-binding protein
K02028	limma voom	negative	positive	0.000910969238534382	BH	0.0424154675399569	ABC.PA.A; polar amino acid transport system ATP-binding protein [EC:7.4.2.1]
K02029	limma voom	negative	positive	0.00368453847760476	BH	0.0628842603028736	ABC.PA.P; polar amino acid transport system permease protein
K02030	limma voom	negative	positive	0.339560229390597	BH	0.64583426198296	ABC.PA.S; polar amino acid transport system substrate-binding protein
K02031	limma voom	negative	positive	0.571270481481451	BH	0.788805116802636	ddpD; peptide/nickel transport system ATP-binding protein
K02032	limma voom	negative	positive	0.101269532549165	BH	0.336646813860391	ddpF; peptide/nickel transport system ATP-binding protein
K02033	limma voom	negative	positive	0.354620147779946	BH	0.659181351668838	ABC.PE.P; peptide/nickel transport system permease protein
K02034	limma voom	negative	positive	0.627244622887475	BH	0.823387712172214	ABC.PE.P1; peptide/nickel transport system permease protein
K02035	limma voom	negative	positive	0.647715360853148	BH	0.838316762137719	ABC.PE.S; peptide/nickel transport system substrate-binding protein
K02036	limma voom	negative	positive	0.469635413841405	BH	0.706418606245934	pstB; phosphate transport system ATP-binding protein [EC:7.3.2.1]
K02037	limma voom	negative	positive	0.33437092865346	BH	0.641446271294393	pstC; phosphate transport system permease protein
K02038	limma voom	negative	positive	0.337515647114638	BH	0.643571918531319	pstA; phosphate transport system permease protein
K02039	limma voom	negative	positive	0.351636764189948	BH	0.657033831559811	phoU; phosphate transport system protein
K02040	limma voom	negative	positive	0.0169263696560526	BH	0.127840951095966	pstS; phosphate transport system substrate-binding protein
K02041	limma voom	negative	positive	0.880856703630864	BH	0.943295563497489	phnC; phosphonate transport system ATP-binding protein [EC:7.3.2.2]
K02042	limma voom	negative	positive	0.822209295736848	BH	0.936383745937025	phnE; phosphonate transport system permease protein
K02043	limma voom	negative	positive	0.0925072504084688	BH	0.319861751468154	phnF; GntR family transcriptional regulator, phosphonate transport system regulatory protein
K02044	limma voom	negative	positive	0.0979832875666199	BH	0.329729270906405	phnD; phosphonate transport system substrate-binding protein
K02045	limma voom	negative	positive	0.95675196068388	BH	0.976323397743429	cysA; sulfate/thiosulfate transport system ATP-binding protein [EC:7.3.2.3]
K02046	limma voom	negative	positive	0.508230721875957	BH	0.734632058353938	cysU; sulfate/thiosulfate transport system permease protein
K02047	limma voom	negative	positive	0.472423504420676	BH	0.708171641808226	cysW; sulfate/thiosulfate transport system permease protein
K02048	limma voom	negative	positive	0.502353945591556	BH	0.731281903970976	cysP; sulfate/thiosulfate transport system substrate-binding protein
K02049	limma voom	negative	positive	7.12710745895279e-06	BH	0.00082163446366418	ABC.SN.A; NitT/TauT family transport system ATP-binding protein
K02050	limma voom	negative	positive	2.88305941639706e-06	BH	0.000366989438212209	ABC.SN.P; NitT/TauT family transport system permease protein
K02051	limma voom	negative	positive	0.00258130252364163	BH	0.052951309513154	ABC.SN.S; NitT/TauT family transport system substrate-binding protein
K02052	limma voom	negative	positive	0.357526863964262	BH	0.662367840758533	ABC.SP.A; putative spermidine/putrescine transport system ATP-binding protein
K02053	limma voom	negative	positive	0.408991792384226	BH	0.689228419294253	ABC.SP.P; putative spermidine/putrescine transport system permease protein
K02054	limma voom	negative	positive	0.48097894956415	BH	0.715728539171202	ABC.SP.P1; putative spermidine/putrescine transport system permease protein
K02055	limma voom	negative	positive	0.490087831306336	BH	0.722273783468153	ABC.SP.S; putative spermidine/putrescine transport system substrate-binding protein
K02056	limma voom	negative	positive	0.790500759300875	BH	0.919291899377302	ABC.SS.A; simple sugar transport system ATP-binding protein [EC:7.5.2.-]
K02057	limma voom	negative	positive	2.08708193231283e-07	BH	3.55205137603418e-05	ABC.SS.P; simple sugar transport system permease protein
K02058	limma voom	negative	positive	0.788204196302329	BH	0.91749431118446	ABC.SS.S; simple sugar transport system substrate-binding protein
K02062	limma voom	negative	positive	0.00669155785604282	BH	0.088881344566134	thiQ; thiamine transport system ATP-binding protein [EC:7.6.2.15]
K02063	limma voom	negative	positive	0.00306044126839579	BH	0.0559859166164619	thiP; thiamine transport system permease protein
K02064	limma voom	negative	positive	0.00234256186715755	BH	0.052951309513154	thiB, tbpA; thiamine transport system substrate-binding protein
K02065	limma voom	negative	positive	0.677028573055394	BH	0.856889516857608	mlaF, linL, mkl; phospholipid/cholesterol/gamma-HCH transport system ATP-binding protein
